genes	slow-heart	slow-heart.1	slow-heart.2	slow-heart.3	slow-heart.4	slow-heart.5	slow-heart.6	slow-heart.7	slow-heart.8	slow-heart.9	slow-heart.10	slow-heart.11
LOC112532782	0	0.259493286154706	0	0	0	0	1.66449912580518	0.781880461685381	2.53885376004822	2.73191739958683	0	0
LOC107053389	1.97306405849227	3.37341272001118	3.99099650907406	6.92934453817408	6.10342725498462	5.44315837174461	7.84692445022444	3.38814866730332	7.25386788585207	7.4152043703071	7.79600686129595	6.24869132481585
CORO2B	4.22799441105488	2.59493286154706	1.59639860362962	6.23641008435667	5.81278786189011	4.31698767414228	6.42021091382	4.43065594955049	5.44040091438905	3.90273914226689	4.19784984839012	8.03403170333466
CYP11A1	1.97306405849227	4.41138586463001	0.798199301814811	3.46467226908704	4.06895150332308	3.56620720907405	0.475571178801481	3.38814866730332	2.17616036575562	1.56109565690676	2.99846417742152	10.7120422711129
LOC107051724	0.56373258814065	0.518986572309412	0	0.692934453817408	0.581278786189011	0.938475581335278	1.1889279470037	2.60626820561794	2.17616036575562	3.12219131381352	0	1.33900528388911
MINPP1	0.845598882210975	5.96834558155824	9.57839162177773	7.62227899199148	2.61575453785055	3.94159744160817	1.66449912580518	5.99441687292125	6.52848109726686	10.9276695983473	4.79754268387443	4.01701585166733
FLCN	38.3338159935642	51.1201773724771	29.1342745162406	22.173902522157	50.8618937915385	44.108352322758	23.7785589400741	35.9665012375275	26.1139243890675	19.5136957113345	23.9877134193721	20.0850792583366
CHST13	2.2549303525626	0.778479858464118	7.1837937163333	2.07880336145222	1.45319696547253	3.378512092807	1.42671353640444	1.04250728224717	1.81346697146302	1.95136957113345	0.599692835484303	0.892670189259407
STRIP2	37.7700834054235	50.6011908001677	5.98649476361109	22.8668369759745	40.6895150332308	24.5880602309843	36.1434095889126	20.3288920038199	46.0620610751607	23.4164348536014	16.1917065580762	17.8534037851881
PPM1K	38.6156822876345	50.6011908001677	14.766687083574	22.8668369759745	55.5121240810506	36.4128525558088	30.9121266220963	24.7595479533704	24.663150811897	26.1483522531882	29.9846417742152	20.0850792583366
LOC107054340	0	0.259493286154706	0	0	0.871918179283517	0	1.1889279470037	0.260626820561794	0	0	0.599692835484303	0
TBC1D8	19.4487742908524	11.9366911631165	12.3720891781296	14.5516235301656	19.4728393373319	16.3294751152338	24.4919157082763	11.2069532841571	17.0465895317524	16.7817783117476	8.39569969678025	8.92670189259407
LCP1	32.6964901121577	40.7404459262889	347.216696289443	37.41846050614	22.3792332682769	42.6067913926216	33.0521969267029	28.6689502617973	69.9998250984725	62.4438262762703	31.7837202806681	32.5824619079683
CTH	22.2674372315557	14.5316240246635	33.5243706762221	88.0026756348108	40.9801544263253	52.7423276710426	19.9739895096622	35.7058744169657	36.9947262178456	27.3191739958683	52.7729695226187	27.6727758670416
RNF19B	1.69119776442195	1.81645300308294	6.7846940654259	2.77173781526963	1.45319696547253	2.06464627893761	1.1889279470037	1.04250728224717	0.725386788585207	2.34164348536014	4.19784984839012	2.67801056777822
PREPL	1.1274651762813	1.29746643077353	1.19729895272222	2.07880336145222	0.290639393094506	0.187695116267056	0.951142357602962	0.521253641123587	0.362693394292604	0	0	1.33900528388911
ZKSCAN7	5.91919217547682	2.07594628923765	2.39459790544443	4.15760672290445	2.61575453785055	4.88007302294344	9.98699475483111	3.9094023084269	3.26424054863343	2.73191739958683	4.19784984839012	11.6047124603723
GLI3	25.6498327603996	24.1328756123877	32.3270717234999	33.2608537832356	16.8570847994813	20.4587676731091	30.6743410326955	32.838979390786	41.3470469493568	25.3678044247348	22.7883277484035	45.9725147468594
LOC124418393	11.8383843509536	20.7594628923765	34.7216696289443	8.31521344580889	9.30046057902418	5.25546325547755	12.6026362382393	26.8445625178647	6.89117449155947	8.58602611298717	11.3941638742018	49.5431955038971
MED23	9.30158770432073	7.00631872617707	8.38109266905552	7.62227899199148	6.10342725498462	7.13241441814811	10.9381371124341	4.95190959067408	13.7823489831189	8.58602611298717	7.79600686129595	9.37303698722377
SLC18A2	3.66426182291422	2.07594628923765	11.9729895272222	9.0081478996263	2.03447575166154	7.50780465068222	0.713356768202222	2.86689502617973	3.98962733721864	5.07356088494696	11.3941638742018	22.3167547314852
BLVRA	1.69119776442195	1.81645300308294	0.798199301814811	11.0869512610785	2.90639393094506	1.6892560464035	2.61564148340815	2.34564138505614	2.53885376004822	5.07356088494696	7.19631402581164	6.24869132481585
JDP2	0	0	0	0	0	0	0.237785589400741	0.260626820561794	0.362693394292604	0	0	0
CD82	40.5887463461268	31.3986876247194	71.4388375124256	18.70923025307	40.1082362470418	37.351328137144	56.1173990985748	29.9720843646063	30.8289385148713	35.1246522804021	30.5843346096995	37.4921479488951
HEY1	7.32852364582845	1.81645300308294	0.798199301814811	10.3940168072611	8.13790300664616	10.6986216272222	8.56028121842666	20.0682651832581	13.7823489831189	13.6595869979341	9.59508536774885	4.01701585166733
CAV3	62.2924509895418	125.854243785032	14.3675874326666	41.5760672290445	34.2954483851517	48.6130351131674	57.0685414561777	33.3602330319096	50.4143818066719	39.0273914226689	17.3910922290448	31.2434566240792
ZNF512B	0.56373258814065	1.03797314461882	1.99549825453703	0	0.581278786189011	1.50156093013644	1.1889279470037	2.60626820561794	0	1.95136957113345	0	1.33900528388911
LOC101751097	1.97306405849227	1.81645300308294	4.78919581088887	6.92934453817408	0.290639393094506	2.62773162773878	2.61564148340815	3.12752184674152	6.89117449155947	1.95136957113345	11.9938567096861	4.90968604092674
TMEM183A	7.8922562339691	6.74682544002236	3.59189685816665	4.15760672290445	6.68470604117363	7.32010953441516	8.7980668078274	7.03692415516843	3.98962733721864	6.63465654185372	8.39569969678025	8.03403170333466
DPP10	4.5098607051252	2.07594628923765	4.39009615998146	5.54347563053926	2.61575453785055	5.63085348801166	4.75571178801481	5.47316323179767	6.16578770297426	6.63465654185372	16.1917065580762	13.3900528388911
YIPF1	106.263592864513	140.126374523541	168.420052682925	85.9238722733586	142.122663223213	123.503386503723	182.143761480967	116.760815611684	121.13959369373	118.643269924914	73.7622187645693	74.0916257085307
