genes	fast-liver	fast-liver.1	fast-liver.2	fast-liver.3	fast-liver.4	fast-liver.5	fast-liver.6	fast-liver.7	fast-liver.8	fast-liver.9	fast-liver.10	fast-liver.11
NIM1K	0.450162269516247	0	0.256461418813926	0	0.353322521400541	6.68239683324022	0.33282303668849	0	1.22317006509654	0	0	0.222227291349488
LOC419389	6.75243404274371	1.12036730918726	0.512922837627852	2.27353254605419	1.41329008560216	0.890986244432029	3.66105340357339	5.54318340452819	3.66951019528962	2.85730217689846	3.50685199583282	2.00004562214539
GULP1	2.25081134758124	1.40045913648408	1.79522993169748	6.25221450164903	1.7666126070027	2.45021217218808	2.66258429350792	6.29907205060022	1.46780407811585	3.17478019655384	3.00587313928527	4.22231853564027
APBA1	6.75243404274371	5.88192837323312	4.87276695746459	5.68383136513548	3.53322521400541	12.2510608609404	5.65799162370433	9.32262663488833	6.84975236454062	5.07964831448615	4.00783085238037	6.66681874048464
LOC107052003	0	0.56018365459363	0	0	0.353322521400541	0.222746561108007	0.665646073376981	0	0.244634013019308	0	0.500978856547546	0
PHF3	58.0709327675959	68.3424058604229	83.6064225333398	81.2787885214373	77.730954708119	112.264266798436	77.5477675484182	77.1006418993467	75.8365440359854	56.193609479003	79.6556381910598	86.8908709176498
LOC121108937	23.4084380148449	10.0833057826853	9.48907249611526	44.9022677845703	10.5996756420162	36.7531825828212	54.2501549802239	14.1099213933445	34.7380298487417	16.8263350417354	31.5616679624954	40.8898216083058
MPPED1	7.65275858177621	5.6018365459363	1.28230709406963	6.82059763816257	2.82658017120433	5.34591746659217	7.65492984383528	3.77944323036013	12.4763346639847	3.17478019655384	2.00391542619018	2.66672749619386
CYLY	1.80064907806499	0	0.512922837627852	16.4831109588929	0	1.78197248886406	2.32976125681943	0.755888646072026	2.44634013019308	0.952434058966153	3.00587313928527	0
BUB3	40.9647665259785	85.9881909801222	95.4036477987804	66.5008269720851	94.690435735345	27.1750804551769	42.2685256594383	40.3140611238414	33.7594937966645	89.211323523163	37.5734142410659	60.0013686643618
CSDE1	82.3796953214733	73.9442424063592	104.379797457268	79.5736391118967	86.5640177431325	104.022644037439	82.5401130987456	141.099213933445	74.3687399578696	87.6239334248861	70.1370399166564	91.3354167446396
ARFGAP1	20.2573021282311	31.3702846572433	26.4155261378344	13.0728121398116	27.2058341478416	19.1562042552886	27.9571350818332	21.9207707360888	15.901210846255	29.8429338476061	15.5303445529739	24.0005474657447
AKT3	3.15113588661373	1.40045913648408	2.30815276932533	5.11544822862193	1.41329008560216	4.23218466105214	4.32669947695037	2.51962882024009	3.66951019528962	2.22234613758769	0.500978856547546	8.88909165397952
POLR3B	1.35048680854874	6.44211202782675	5.38568979509244	1.70514940954064	2.47325764980379	2.45021217218808	3.99387644026188	3.52748034833612	1.95707210415446	5.07964831448615	1.00195771309509	2.22227291349488
RBM3	244.888274616839	181.219412261039	225.686048556255	183.587753093876	198.213934505703	277.096722018361	392.065537219042	377.944323036013	400.465879312607	194.931504068406	221.933633450563	200.226789505889
EVC2	10.3537321988737	10.3633976099822	4.10338270102281	5.68383136513548	11.3063206848173	16.7059920831005	13.3129214675396	7.05496069667225	9.54072650775301	10.4767746486277	5.510767422023	10.000228110727
DCAF5	34.6624947527511	18.4860606015898	15.6441465476495	31.8294556447587	24.0259314552368	55.6866402770018	29.9540733019641	25.1962882024009	36.2058339268576	27.3031096903631	22.043069688092	21.1115926782014
LOC418421	0	0	0	3.41029881908129	0	1.11373280554004	5.65799162370433	0.251962882024009	0	0	0	0
CHAC1	29.7107097880723	28.0091827296815	66.1670460539929	9.09413018421677	31.0923818832476	7.35063651656424	10.9831602107202	53.6680938711139	29.8453495883556	32.0652799851938	21.5420908315445	20.4449108041529
TRIM10	124.694948656001	39.7730394761477	35.3916757963218	121.633991213899	49.4651529960757	81.9707344877467	129.468161271823	64.7544606801703	91.0038528431825	39.3672744372677	107.710454157722	96.6688717370273
CREG1	67.5243404274371	172.256473787541	537.543133833988	55.7015473783277	183.02106608548	36.9759291439292	61.5722617873707	86.927194298283	54.798018916325	134.293202314228	44.5871182327316	93.7799169494839
LOC107052201	121.993975038903	291.855684043281	198.501138161979	460.390340575974	172.774712964865	173.519571103138	208.347220966995	308.150604715363	80.239956270333	333.669398657809	128.250587276172	377.78639529413
DBF4	8.5530831208087	6.44211202782675	9.48907249611526	6.25221450164903	5.65316034240865	13.5875402275884	22.2991434581288	9.32262663488833	17.1243809113516	7.30199445207384	8.51664056130828	12.8891828982703
CMYA5	413.699125685431	108.395537163867	46.9324396429484	298.969529806126	168.181520186657	119.392156753892	347.800073339472	516.775871031242	293.31618161015	144.135020923545	349.683241870187	192.893288891356
LOC121111264	0	0	0.256461418813926	6.25221450164903	0.353322521400541	0.222746561108007	0.33282303668849	1.25981441012004	0.978536052077231	0	0	0
LOC101751851	0	0.280091827296815	0.256461418813926	0.568383136513548	0	1.55922592775605	7.65492984383528	4.53533187643216	1.22317006509654	0	0.500978856547546	0.222227291349488
TAF3	19.8071398587149	65.2613957601579	61.2942790965283	30.124306235218	81.617502443525	31.184518555121	23.6304356048828	49.6366877587297	25.6865713670273	56.8285655183138	20.5401331184494	34.6674574505201
TRIM29	0	0	0	0	0.353322521400541	0.668239683324022	4.99234555032735	0	4.89268026038616	0	1.00195771309509	0
PPP4R1	31.5113588661373	36.9721212031796	29.7495245824154	14.7779615493522	44.5186376964682	39.6488878772253	42.2685256594383	13.3540327472725	30.3346176143942	28.2555437493292	45.5890759458267	42.4454126477522
IRF4	2.70097361709748	1.68055096378089	1.0258456752557	0	1.41329008560216	0.890986244432029	1.33129214675396	2.7715917022641	5.62658229944408	0.317478019655384	1.00195771309509	0.444454582698976
PCGF3	14.8553548940362	3.36110192756178	1.53876851288355	2.84191568256774	2.82658017120433	8.90986244432029	8.98622199058924	5.7951462865522	7.82828841661785	2.53982415724307	2.50489428273773	2.66672749619386
LOC420734	2.70097361709748	0	0	0	0	3.78669153883612	0.33282303668849	0.503925764048018	1.95707210415446	0	0.500978856547546	0.444454582698976
MRPL48	38.7139551783973	74.224334233656	90.2744194225019	39.2184364194348	60.771473680893	43.2128328549534	32.616657595472	59.7152030396901	28.3775455102397	71.1150764028061	44.086139376184	48.2233222228389
LOC121110355	0	0	0	0	0.353322521400541	4.90042434437616	0	0	0.978536052077231	0.317478019655384	0	0.666681874048464
PROZ	30.6110343271048	42.0137740945223	37.4433671468332	21.0301760510013	54.7649908170838	24.9476148440968	22.2991434581288	24.1884366743048	37.4290039919541	31.1128459262277	23.0450274011871	33.5563209937727
RAF1	47.267038299206	42.2938659218191	42.0596726854838	44.9022677845703	46.2852503034709	56.5776265214338	44.5982869162577	55.93575980933	59.4460651636918	39.684752456923	45.0880970892791	50.2233678449843
SERINC3	217.878538445864	305.300091753528	272.362026780389	345.576947000237	316.930301696285	220.519095496927	203.354875416668	180.657386411214	138.218217355909	334.939310736431	258.004111121986	262.450431083745
LOC124417494	0	0	0.256461418813926	0.568383136513548	0	9.1326090054283	1.66411518344245	0.251962882024009	1.71243809113516	0	0.500978856547546	0
KRT13	0	1.12036730918726	0	0	0	0	0	0.251962882024009	0	0.317478019655384	0.500978856547546	0.222227291349488
LOC420374	192.219289083438	625.445050353788	884.022510651602	222.237806376797	1112.6126198903	149.908435625689	203.022052379979	730.440394987602	137.484315316851	735.27909352187	186.364134635687	254.672475886513
JAC1	0.450162269516247	0	0.769384256441777	0.568383136513548	0.353322521400541	0	0.665646073376981	1.00785152809604	0.489268026038616	0	0	0.666681874048464
AFF3	0.900324539032495	0.280091827296815	0.256461418813926	0.568383136513548	0.706645042801082	3.34119841662011	8.65339895390075	1.25981441012004	2.69097414321239	0.317478019655384	0.500978856547546	0.444454582698976
SYNE1	19.8071398587149	6.16202020052993	6.924458307976	5.68383136513548	3.88654773540595	31.184518555121	24.9617277516368	16.1256244495366	37.1843699789348	3.17478019655384	19.0371965488067	17.5559560166096
SLC25A39	23.4084380148449	43.9744168856	49.2405924122738	23.872091733569	57.9448935096887	28.2888132607169	16.973974871113	47.3690218205137	19.5707210415446	50.4790051252061	20.0391542619018	28.222866001385
LOC107051465	1.35048680854874	0.840275481890445	1.79522993169748	0.568383136513548	0	1.33647936664804	1.99693822013094	0.755888646072026	0.978536052077231	0.317478019655384	0.500978856547546	0
MC5R	17.1061662416174	60.2197428688152	93.0954950294551	42.6287352385161	121.542947361786	36.5304360217132	16.308328797736	47.3690218205137	19.8153550545639	137.467982510781	23.5460062577346	26.6672749619386
LOC124418128	0	0.840275481890445	1.0258456752557	0.568383136513548	0.353322521400541	1.78197248886406	0.665646073376981	2.01570305619207	0.733902039057924	0	0.500978856547546	0.222227291349488
UBE2D2	79.2285594348595	74.224334233656	57.1908963955055	110.266328483628	59.0048610738903	80.6342551210986	89.5293968692039	75.8408274892267	73.6348379188117	47.939180967963	115.225137005936	114.447055044986
PPP2CA	655.886426685173	165.534269932418	175.932533306353	294.990847850531	202.80712728391	608.989098069292	622.379078607477	360.054958412309	936.948269863949	189.216899714609	550.575763345753	570.679684185485
DDIT4	47.7172005687222	29.4096418661656	31.5447545141129	32.9662219177858	13.4262558132206	22.7201492330167	59.2425005305513	44.5974301182496	45.5019264215913	28.5730217689846	54.1057165071349	39.7786851515584
GEMIN4	8.5530831208087	14.0045913648408	7.9503039832317	2.27353254605419	12.7196107704195	3.56394497772812	4.65952251363886	8.06281222476828	2.44634013019308	8.57190653069538	2.50489428273773	4.00009124429078
LOC121113249	0	0	0	0	0	1.11373280554004	0	0.503925764048018	0	0	0	0.888909165397952
LOC101749898	0	0	0.256461418813926	0	0	0.445493122216015	0.33282303668849	0.251962882024009	5.13731427340547	0	0.500978856547546	0.222227291349488
CLIC5	1.35048680854874	1.96064279107771	1.53876851288355	1.1367662730271	2.82658017120433	0.890986244432029	1.99693822013094	4.03140611238414	9.54072650775301	0.952434058966153	1.50293656964264	2.66672749619386
OC3	0.900324539032495	0.280091827296815	0.512922837627852	0.568383136513548	0.353322521400541	4.67767778326815	0.665646073376981	1.51177729214405	4.89268026038616	0.634956039310769	12.5244714136886	0.666681874048464
KMT2D	72.0259631225996	37.2522130304764	47.1889010617624	53.9963979687871	43.105347610866	46.9995243937895	68.8943685945175	41.5738755339615	61.158503254827	59.6858676952123	50.0978856547546	51.5567315930812
PTCD3	8.5530831208087	23.2476216656356	23.3379891120672	5.68383136513548	26.4991891050406	9.35535556653631	7.98775288052377	15.8736615675126	15.1673088071971	24.1283294938092	16.0313234095215	6.66681874048464
SLC25A36	9.00324539032495	4.76156106404586	7.43738114560385	6.25221450164903	4.23987025680649	8.46436932210428	21.6334973847519	11.3383296910804	17.8582829504095	3.49225821620923	10.0195771309509	11.3335918588239
CCDC43	148.103386670845	48.1757942950522	54.6262822073662	146.074466083982	62.8914088092963	148.794702820149	160.087880647164	115.147037084972	145.06796972045	66.3529061079753	147.788762681526	156.22578581869
CEP250	12.6045435464549	5.6018365459363	5.64215121390637	5.68383136513548	6.35980538520974	16.0377523997765	13.6457445042281	11.8422554551284	10.0299945337916	11.1117306879385	12.0234925571411	18.0004105993085
LTA4H	9.4534076598412	19.3263360834802	11.7972252654406	6.82059763816257	11.6596432062179	7.79612963878025	4.65952251363886	14.1099213933445	6.1158503254827	12.0641647469046	10.5205559874985	8.44463707128055
PKD2	23.4084380148449	25.768448111307	16.9264536417191	10.2308964572439	25.0858990194384	23.6111354774488	24.2960816782598	12.8501069832244	22.7509632107956	25.7157195920861	15.5303445529739	20.2226835128034
LOC121109476	0	0.56018365459363	0.256461418813926	0	0	0	0	0	0	0	0	0
FBXO28	9.4534076598412	15.6851423286216	12.8230709406963	6.82059763816257	13.4262558132206	5.34591746659217	2.99540733019641	7.30692357869626	8.31755644265647	13.9690328648369	5.00978856547546	5.77790957508669
PTPN21	24.7589248233936	17.6457851196993	15.3876851288355	17.0514940954064	10.2463531206157	24.2793751607728	25.2945507883253	27.715917022641	35.7165659008189	14.6039889041477	24.5479639708297	31.1118207889283
SRSF1	53.1191478029172	34.7313865848051	36.6739828903914	73.8898077467612	25.0858990194384	38.7579016327933	59.5753235672398	23.1805851462088	50.883874708016	33.9701481031261	66.129209064276	53.1123226325276
PARVG	3.15113588661373	3.36110192756178	2.30815276932533	0.568383136513548	3.88654773540595	0.668239683324022	2.66258429350792	3.27551746631211	1.22317006509654	1.90486811793231	2.50489428273773	2.00004562214539
DTWD2	13.0547058159712	9.52312212809171	8.71968823967348	5.68383136513548	8.12641799221244	4.67767778326815	10.6503371740317	8.06281222476828	18.5921849894674	7.61947247172922	5.510767422023	7.77795519723208
RARRES1	247.13908596442	246.480808021197	256.71788023274	200.639247189282	157.581844544641	234.106635724516	214.670858664076	153.949320916669	273.011558529548	113.022174997317	424.329091495771	480.899858480292
PLCD1	18.0064907806499	14.2846831921376	61.5507405153422	14.2095784128387	20.8460287626319	9.1326090054283	9.65186806396622	14.8658100394165	19.8153550545639	12.0641647469046	15.5303445529739	14.6670012290662
DAP3	13.0547058159712	40.6133149580382	48.7276695746459	14.7779615493522	38.1588323112584	10.6918349331843	14.9770366509821	16.8815130956086	11.7424326249268	40.9546645355446	22.5440485446396	16.4448195598621
MOCS3	3.60129815612998	15.124958674028	17.439376479347	3.97868195559484	9.53970807781461	4.00943809994413	4.32669947695037	5.03925764048018	6.60511835152131	17.7787691007015	3.50685199583282	3.7778639529413
TGM6	0	0	0	0	0	0.222746561108007	0.665646073376981	0	1.46780407811585	0	0.500978856547546	0.222227291349488
P2RY13	5.40194723419497	2.52082644567134	6.15507405153422	5.11544822862193	0.706645042801082	0.890986244432029	0.665646073376981	3.27551746631211	0.489268026038616	0.634956039310769	1.00195771309509	1.55559103944642
GABRA2	4.05146042564623	0	0	2.27353254605419	1.41329008560216	0	0.998469110065471	3.02355458428811	0.489268026038616	0.317478019655384	3.00587313928527	1.33336374809693
DCBLD2	5.40194723419497	2.24073461837452	1.0258456752557	5.11544822862193	1.05996756420162	6.68239683324022	18.6380900545555	5.29122052250419	5.62658229944408	1.90486811793231	5.00978856547546	6.22236415778567
STEAP4	2.25081134758124	3.6411937548586	0.769384256441777	6.25221450164903	7.06645042801082	15.1467661553445	1.99693822013094	2.51962882024009	1.46780407811585	0.634956039310769	6.01174627857055	3.33340937024232
SBF1	1.35048680854874	0.840275481890445	1.28230709406963	2.84191568256774	0.353322521400541	2.00471904997207	1.99693822013094	3.52748034833612	2.69097414321239	0.634956039310769	1.00195771309509	1.55559103944642
VH26L1	55.3699591504984	98.5923232084789	20.2604520863001	43.7655015115432	43.8119926536671	13.3647936664804	15.9755057610475	22.9286222641848	65.3172814761552	33.3351920638154	17.0332811226166	53.3345499238771
LOC121107605	0	0	0.512922837627852	3.97868195559484	1.7666126070027	3.56394497772812	0.33282303668849	0.503925764048018	1.22317006509654	0.317478019655384	3.50685199583282	0.888909165397952
CCDC173	1.35048680854874	2.80091827296815	1.28230709406963	1.1367662730271	2.47325764980379	0.445493122216015	0	3.27551746631211	0.733902039057924	2.53982415724307	2.00391542619018	1.11113645674744
DTNBP1	20.2573021282311	20.4467033926675	22.5686048556255	11.367662730271	33.9189620544519	37.4214222661452	34.9464188522915	31.9992860170491	33.7594937966645	16.50885702208	13.0254502702362	25.5561385051911
PDE1C	0.450162269516247	0.280091827296815	0.769384256441777	15.3463446858658	1.05996756420162	2.22746561108007	1.33129214675396	2.51962882024009	6.360484338502	0.952434058966153	1.00195771309509	6.44459144913515
GPR82	0	0.840275481890445	0.512922837627852	0.568383136513548	0.353322521400541	0.445493122216015	0.33282303668849	0	0	0	1.50293656964264	0
HS1BP3	22.5081134758124	25.2082644567134	27.4413718130901	9.66251332073031	24.3792539766373	24.2793751607728	38.2746492191764	39.3062095957454	19.3260870285253	29.8429338476061	17.0332811226166	41.3342761910048
TXNDC9	13.0547058159712	22.687438011042	27.1849103942761	14.7779615493522	18.7260936342287	11.3600746165084	11.9816293207857	41.8258384159855	14.4334067681392	18.7312031596677	14.0274079833313	11.5558191501734
PSMC6	51.3184987248522	77.5854361612178	85.9145753026651	54.5647811053006	59.0048610738903	48.7814968826536	59.9081466039283	101.7930043377	53.0855808251898	92.0686257000615	49.596906798207	62.2236415778566
CCDC82	10.3537321988737	12.8842240556535	18.4652221546027	11.9360458667845	18.0194485914276	20.2699370608287	13.6457445042281	22.1727336181128	11.9870666379461	16.8263350417354	6.51272513511809	14.2225466463672
SORCS1	4.05146042564623	0.56018365459363	1.53876851288355	6.82059763816257	0.706645042801082	19.8244439386126	14.6442136142936	3.77944323036013	9.05145848171439	0.634956039310769	1.00195771309509	8.66686436263003
LOC121111074	0	0.840275481890445	0	1.1367662730271	0	1.11373280554004	0.665646073376981	0.503925764048018	2.93560815623169	0	0	4.66677311833925
PLCB4	10.3537321988737	1.40045913648408	2.30815276932533	21.5985591875148	2.82658017120433	9.57810212764431	8.65339895390075	8.31477510679229	17.3690149243709	1.90486811793231	10.0195771309509	4.00009124429078
LOC121109817	2.70097361709748	0.840275481890445	1.79522993169748	4.54706509210838	0.706645042801082	11.1373280554004	2.32976125681943	3.02355458428811	4.89268026038616	0.634956039310769	6.01174627857055	3.33340937024232
C11orf74	0.900324539032495	0.840275481890445	1.79522993169748	1.70514940954064	2.82658017120433	1.55922592775605	1.66411518344245	1.51177729214405	0.489268026038616	1.26991207862154	1.00195771309509	1.11113645674744
TRIP4	4.50162269516247	10.9235812645758	6.924458307976	3.97868195559484	8.47974051361298	3.1184518555121	3.66105340357339	2.01570305619207	8.56219045567578	8.57190653069538	4.50880970892791	4.00009124429078
CDK2AP1	3.15113588661373	3.6411937548586	2.82107560695318	1.70514940954064	3.53322521400541	2.67295873329609	3.3282303668849	4.28336899440815	3.91414420830893	1.90486811793231	5.510767422023	3.11118207889283
LOC124417899	0	0.840275481890445	0.769384256441777	0.568383136513548	0.353322521400541	5.56866402770018	1.33129214675396	1.25981441012004	8.07292242963716	0	7.51468284821319	0.666681874048464
EML4	3.15113588661373	15.6851423286216	7.18091972678992	12.5044290032981	5.65316034240865	4.00943809994413	1.66411518344245	2.51962882024009	5.62658229944408	9.52434058966153	4.50880970892791	6.66681874048464
SEC61B	207.52480624699	768.57197410246	540.87713227857	367.175506187752	671.312790661028	139.439347253613	213.339566517322	237.097071984592	253.196203474984	730.516923227039	298.08241964579	229.783019255371
SYNC	1.35048680854874	1.40045913648408	0.769384256441777	2.84191568256774	1.7666126070027	1.11373280554004	1.33129214675396	3.27551746631211	1.95707210415446	1.90486811793231	1.50293656964264	1.7778183307959
LOC107049895	1.35048680854874	3.92128558215541	4.87276695746459	3.41029881908129	3.53322521400541	1.33647936664804	3.99387644026188	7.30692357869626	3.180242169251	4.44469227517538	1.50293656964264	2.00004562214539
YIPF7	0.450162269516247	0.56018365459363	0.512922837627852	0.568383136513548	1.05996756420162	0.222746561108007	0	0.251962882024009	0	0.634956039310769	1.50293656964264	0.222227291349488
MTMR10	41.4149287954948	17.0856014651057	12.8230709406963	53.9963979687871	11.3063206848173	37.1986757050372	34.9464188522915	15.1177729214405	29.3560815623169	14.6039889041477	37.0724353845184	28.222866001385
RPL4	55.8201214200147	364.399467313156	365.970444647472	73.8898077467612	362.155584435554	44.9948053438175	44.2654638795692	165.035687725726	127.454320783059	434.309930888566	67.1311667773711	58.2235503335659
LRRC39	0	0	0.256461418813926	0	0	0.222746561108007	0	0.755888646072026	0.244634013019308	0.634956039310769	0.500978856547546	0
MIR1561	1.80064907806499	1.12036730918726	0	0.568383136513548	1.7666126070027	2.00471904997207	10.3175141373432	2.26766593821608	4.40341223434754	1.26991207862154	6.01174627857055	1.33336374809693
LOC121107548	0.450162269516247	0.280091827296815	0.512922837627852	0.568383136513548	0.706645042801082	0.222746561108007	0	0.503925764048018	0	0	1.00195771309509	0.222227291349488
EIF2D	23.8586002843611	14.2846831921376	13.0795323595102	26.7140074161367	15.5461909416238	20.7154301830447	14.3113905776051	15.1177729214405	17.3690149243709	17.1438130613908	18.0352388357116	15.1114558117652
ACTG2	18.0064907806499	11.4837649191694	4.35984411983674	3.97868195559484	12.7196107704195	2.67295873329609	5.32516858701584	7.05496069667225	43.3002203044175	19.0486811793231	3.00587313928527	6.66681874048464
LOC121110646	0.450162269516247	0.280091827296815	0	5.68383136513548	0	4.67767778326815	13.6457445042281	0.503925764048018	5.62658229944408	0	1.00195771309509	0.222227291349488
LOC107051650	0.450162269516247	0.280091827296815	0	0.568383136513548	0.353322521400541	1.33647936664804	0.665646073376981	0.251962882024009	0.489268026038616	0	0	0
HIP1	5.85210950371122	8.96293847349808	7.69384256441777	9.09413018421677	5.29983782100811	6.0141571499162	5.99081466039283	7.05496069667225	11.9870666379461	7.30199445207384	7.01370399166564	6.44459144913515
MRPS17	6.75243404274371	19.3263360834802	22.0556820179976	10.2308964572439	19.7860611984303	12.0283142998324	9.65186806396622	18.8972161518007	6.60511835152131	13.6515548451815	19.0371965488067	14.0003193550177
KCNH7	0.450162269516247	0	0	0	0	1.78197248886406	0.33282303668849	5.54318340452819	0.244634013019308	0	1.50293656964264	0.444454582698976
SPTSSA	42.3152533345273	76.1849770247337	68.7316602421321	44.9022677845703	86.210695221732	26.2840942107449	19.3037361279324	33.5110633091932	22.0170611717377	78.0995928352246	39.0763508107086	57.3346411681679
KBTBD8	29.2605475185561	26.3286317659006	43.8549026171813	31.8294556447587	31.7990269260487	34.3029704106331	23.9632586415713	29.227694314785	42.3216842523403	42.2245766141661	29.5577525363052	22.0005018435993
ARHGEF39	0.450162269516247	1.96064279107771	0.769384256441777	3.97868195559484	0.706645042801082	0.890986244432029	1.99693822013094	1.51177729214405	2.20170611717377	5.71460435379692	0.500978856547546	1.33336374809693
LOC107057537	0.450162269516247	0.56018365459363	0.512922837627852	2.27353254605419	0.706645042801082	1.55922592775605	4.99234555032735	0.755888646072026	3.66951019528962	0	1.00195771309509	0
PMP22	10.3537321988737	12.043948573763	10.258456752557	13.0728121398116	9.53970807781461	7.12788995545623	6.32363769708132	8.5667379888163	4.64804624736685	7.93695049138461	4.50880970892791	14.4447739377167
LOC121110735	0	10.9235812645758	6.15507405153422	2.84191568256774	6.35980538520974	4.90042434437616	2.66258429350792	3.52748034833612	1.71243809113516	3.17478019655384	12.0234925571411	2.22227291349488
GLT1D1	4.50162269516247	16.5254178105121	13.848916615952	10.2308964572439	13.7795783346211	8.68711588321228	11.3159832474087	11.3383296910804	13.9441387421005	17.4612910810461	10.0195771309509	5.33345499238771
MIR2184A	0	0.280091827296815	0	0	0	0	0	0.503925764048018	0	0	1.00195771309509	0
CDC6	4.95178496467872	0.280091827296815	1.0258456752557	6.25221450164903	0.706645042801082	0.668239683324022	3.99387644026188	1.25981441012004	3.42487618227031	0.634956039310769	2.50489428273773	0.444454582698976
KRT222	0.900324539032495	0.280091827296815	0.256461418813926	1.1367662730271	0.353322521400541	0	0.33282303668849	1.25981441012004	0.978536052077231	0	0	0.444454582698976
PTK2	143.151601706167	69.7428649969069	62.8330476094118	75.0265740197883	62.1847637664952	111.150533992896	162.750464940672	77.8565305454187	143.844799655353	74.2898565993599	126.747650706529	138.669829802081
LOC107049536	7.20259631225996	0.280091827296815	1.53876851288355	13.0728121398116	1.41329008560216	19.6016973775046	12.3144523574741	11.0863668090564	18.3475509764481	1.26991207862154	19.5381754053543	2.44450020484437
HLX	7.20259631225996	12.8842240556535	10.514918171371	42.0603521020025	11.3063206848173	25.1703614052048	9.65186806396622	15.1177729214405	13.9441387421005	6.66703841276307	20.0391542619018	12.0002737328724
LOC428417	0	0	0.769384256441777	0.568383136513548	0	3.34119841662011	1.33129214675396	0.251962882024009	0.244634013019308	0	0.500978856547546	2.88895478754334
NEDD8	57.1706082285634	45.9350596766777	53.3439751132966	55.1331642418141	48.4051854318741	47.6677640771136	42.9341717328152	47.6209847025377	51.617776747074	48.8916150269292	53.6047376505874	34.8896847418696
LOC121107465	0.450162269516247	0	1.53876851288355	0	0	11.8055677387244	1.66411518344245	0.755888646072026	2.93560815623169	0	0	0
SLITRK5	3.15113588661373	0.280091827296815	0	1.1367662730271	0.706645042801082	0.445493122216015	1.33129214675396	1.00785152809604	0.978536052077231	0.317478019655384	1.00195771309509	2.44450020484437
TMEM47	9.90356992935744	5.88192837323312	4.61630553865067	11.9360458667845	7.7730954708119	18.2652180108566	18.305267017867	13.3540327472725	8.80682446869508	5.71460435379692	21.0411119749969	15.1114558117652
ACVR2B	0.450162269516247	0	1.0258456752557	0.568383136513548	0.353322521400541	1.55922592775605	5.99081466039283	2.26766593821608	7.09438637755993	0	1.50293656964264	0
EIF3G	452.863243133345	366.360110104234	460.348246770997	437.086631978918	432.466766194262	399.384584066657	378.419792714813	306.134901659171	267.874244256142	363.829810525071	451.882928605886	371.119576553645
LOC107053297	0	0	0	3.41029881908129	0.353322521400541	4.00943809994413	0.998469110065471	0.251962882024009	0	0	2.50489428273773	0.222227291349488
ZNF488	2.70097361709748	3.36110192756178	3.07753702576711	18.1882603684335	7.06645042801082	4.23218466105214	7.98775288052377	5.03925764048018	4.64804624736685	2.85730217689846	14.0274079833313	6.22236415778567
CDC42BPA	60.3217441151772	13.4444077102471	11.2843024278127	33.5346050542993	13.7795783346211	22.4974026719087	24.9617277516368	24.6923624383529	49.9053386559388	10.7942526682831	34.5675411017807	18.4448651820075
MAML1	32.8618456746861	11.2036730918726	8.20676540204563	35.8081376003535	12.0129657276184	27.1750804551769	23.2976125681943	12.0942183371524	22.0170611717377	14.2865108844923	29.0567736797577	19.7782289301044
SUCLG1	92.2832652508307	74.224334233656	83.8628839521537	132.433270807657	84.0907600933287	142.780545670233	98.1827958231046	108.344039270324	76.0811780490047	66.6703841276307	112.21926386665	88.2242346657467
DROSHA	8.10292085129245	4.76156106404586	4.87276695746459	4.54706509210838	1.7666126070027	5.34591746659217	4.65952251363886	5.03925764048018	3.91414420830893	4.12721425552	5.510767422023	7.77795519723208
LOC107054351	1.35048680854874	0	0	0	0	0.445493122216015	0	0.503925764048018	0	0	0	0
RAB35	25.2090870929099	25.2082644567134	38.2127514032749	36.3765207368671	28.2658017120433	27.6205735773929	24.9617277516368	22.6766593821608	16.1458448592743	20.6360712776	28.5557948232101	31.7785026629768
HSPA4	110.289756031481	49.5762534315363	50.7793609251573	127.886205715548	66.4246340233017	126.074553587132	96.5186806396622	67.2740895004104	62.1370393069042	48.5741370072738	106.20751758808	146.225557707963
HS3ST5	5.40194723419497	0.840275481890445	0.769384256441777	2.27353254605419	1.7666126070027	4.45493122216014	1.33129214675396	2.01570305619207	1.46780407811585	1.58739009827692	3.00587313928527	2.22227291349488
RANBP3	17.5563285111336	22.1272543564484	24.8767576249508	10.7992795937574	12.7196107704195	9.57810212764431	10.9831602107202	22.6766593821608	12.9656026900233	20.6360712776	5.00978856547546	16.0003649771631
HACD3	115.241540996159	213.990156054767	187.986219990608	173.356856636632	192.914096684695	101.126938743035	99.5140879698586	103.556744511868	82.9309304135454	232.076432368086	105.706538731532	159.114740606233
PDIK1L	16.2058417025849	36.411937548586	44.6242868736231	14.2095784128387	39.21879987546	21.1609233052607	19.6365591646209	25.9521768484729	16.3904788722936	30.4778898869169	18.0352388357116	20.2226835128034
PEX5	27.9100607100073	39.7730394761477	46.4195168053206	25.0088580065961	60.4181511594925	24.0566285996648	25.6273738250138	30.9914344889531	29.3560815623169	46.6692688893415	26.0509005404724	26.8895022532881
AKAP13	17.5563285111336	13.1643158829503	13.5924551971381	26.1456242796232	10.9529981634168	19.1562042552886	26.2930198983907	17.3854388596566	28.8668135362783	11.4292087075938	12.5244714136886	21.3338199695509
RAP1A	38.7139551783973	145.08756653975	122.332096774243	48.3125666036516	160.408424715846	43.2128328549534	35.944887962357	101.7930043377	29.8453495883556	133.340768255261	38.575371954161	53.3345499238771
