genes	fast-heart	fast-heart.1	fast-heart.2	fast-heart.3	fast-heart.4	fast-heart.5	fast-heart.6	fast-heart.7	fast-heart.8	fast-heart.9	fast-heart.10	fast-heart.11
LOC101749811	1.34331541773968	0.54302270111582	0.27872469924439	0	0.301283949547735	0	1.20162642750578	0	0.444916664200269	0.983957387768386	0.547649838385217	0
TFB1M	4.70160396208889	8.50735565081451	2.22979759395512	0.509310607148857	2.10898764683415	8.21014947446866	7.20975856503467	6.03381848091388	4.44916664200269	0	0.547649838385217	0.583229702802022
LOC121107457	0	0	0	0.509310607148857	0	0	1.20162642750578	0	0.444916664200269	0.327985795922795	0	0.583229702802022
CADPS2	2.68663083547937	5.24921944411959	11.9851620675088	22.4096667145497	5.42311109185923	4.59768370570245	10.4140957050501	4.12840211852002	14.6822499186089	14.431375020603	16.4294951515565	11.6645940560404
FAM120C	42.6502645132349	12.1275069915866	21.7405265410624	65.7010683222025	19.2821727710551	98.1933877146451	84.9149342104084	6.9865266621108	68.5171662868415	69.5329887356326	59.6938323839886	81.0689286894811
ASAH1	92.0171061151683	96.658040798616	113.998401990956	88.6200456439011	77.1286910842202	109.359190999923	74.1002963628564	80.3450566142742	104.555416087063	82.3244347766216	87.0763243032495	85.1515366090953
C1orf131	134.667370628403	49.7770809356168	73.3045959012747	214.419765609669	48.2054319276376	133.004421486392	165.824446995798	48.270547847311	140.593665887285	110.531213225982	159.913752808483	163.304316784566
LOC121106963	0	0	0	0.509310607148857	0	0	0	0	0	0.655971591845591	0.547649838385217	1.16645940560404
LOC112532898	0	0	0.27872469924439	0	0.301283949547735	0	0.400542142501926	0	0	0	0	1.16645940560404
C1QTNF9B	7.38823479756826	5.06821187708099	6.13194338337659	4.58379546433971	3.31412344502509	3.94087174774495	4.80650571002312	30.4866617983017	4.89408330620296	4.59180114291914	2.19059935354087	3.49937821681213
NDUFAF2	148.436353660235	95.0289726952685	93.0940495476264	276.04634907468	107.257086038994	176.025604732608	274.771909756321	107.020885687788	249.598248616351	196.135505961832	193.868042788367	226.293124687185
GUCY1A3	17.7989292850508	13.3945599608569	8.6404656765761	8.14896971438171	7.23081478914564	10.1805853483411	6.40867428003082	12.3852063555601	8.45341661980512	7.87165910214709	13.6912459596304	6.99875643362427
GIPC3	1.6791442721746	1.44806053630885	3.34469639093268	5.60241667863743	3.91669134412056	3.28405978978746	8.81192713504238	0.635138787464618	4.44916664200269	3.60784375515075	8.76239741416347	6.41552673082225
NPR3	23.5080198104445	16.6526961675518	12.821336165242	57.5520986078208	11.7500740323617	41.0507473723433	20.0271071250963	31.1218005857663	25.3602498594154	44.6060682455002	40.526088040506	25.662106923289
C21orf62	1.00748656330476	0.362015134077213	0.557449398488781	0.509310607148857	0.301283949547735	0.656811957957492	0.400542142501926	0	3.11441664940189	0.983957387768386	1.09529967677043	0
CBLL1	14.4406407407016	9.41239348600755	10.0340891727981	9.16759092867942	10.243654284623	11.4942092642561	12.0162642750578	9.84465120570159	15.5720832470094	20.3351193472133	19.1677443434826	8.74844554203034
LOC112532516	0	0	0	0	0	0	1.20162642750578	0	0	0.983957387768386	2.19059935354087	0
RABGAP1	29.552939190273	28.9612107261771	27.3150205259503	16.2979394287634	21.9937283169847	23.9736364654485	14.0189749875674	28.8988148296401	19.5763332248119	17.0552613879854	11.5006466060895	11.0813643532384
LOC100858260	3.02245968991429	0.724030268154427	3.62342109017707	5.09310607148857	1.80770369728641	2.95565381080872	4.40596356752119	1.58784696866155	3.55933331360215	1.31194318369118	1.64294951515565	6.41552673082225
UPRT	0.671657708869842	8.1453405167373	8.36174097733171	1.01862121429771	7.23081478914564	2.29884185285122	5.20704785252504	4.76354090598464	2.66949998520162	2.95187216330516	4.38119870708173	5.2490673252182
