genes	fast-leg	fast-leg.1	fast-leg.2	fast-leg.3	fast-leg.4	fast-leg.5	fast-leg.6	fast-leg.7	fast-leg.8	fast-leg.9	fast-leg.10	fast-leg.11
APBA3	3.26490197069153	2.85984847833745	4.45311490671204	9.15082817716732	4.39712598017441	4.60376340079705	7.80934234963395	4.05473584394527	2.89513782256451	11.4200678489631	4.6356487461955	2.67003630025681
ARPC1B	101.864941485576	66.4914771213456	40.8202199781937	28.7597456996687	46.2855366334148	81.7845027671005	146.425169055637	168.739391659568	60.4762122935697	160.573075209663	147.181847691707	68.0859256565487
THY1	43.7496864072665	50.7623104904897	96.4841563120942	40.7865484468029	39.5741338215697	63.3694491639123	60.5224032096631	104.799326428124	105.190007553177	56.4082139206358	75.9087482189513	56.070762305393
FOXO3	155.409333804917	166.586173863156	516.190236269704	474.012899577267	149.270855642763	394.027985185865	145.7743905265	184.646432278123	338.731125240047	115.2388664759	177.893020635252	206.037801169817
ZNF592	16.977490247596	18.5890151091934	11.8749730845654	9.67373264443402	11.5713841583537	8.39509796615933	18.8725773449487	18.0903599191404	16.7274629748171	12.1121931731427	19.7015071713309	17.3552359516693
PTPRB	9.14172551793629	25.0236741854527	16.6991809001702	7.0592103081005	18.745642336533	9.2075268015941	2.60311411654465	3.11902757226559	12.2239152508279	10.3818798626937	8.11238530584212	13.7951875513269
SPG20	32.6490197069153	32.8882575008806	20.0390170802042	17.2558474198012	32.6313033265574	39.8090129363039	23.4280270489019	49.5925383990229	47.2872511018869	26.9928876430036	42.3002948090339	21.8052964520973
EPS8L2	19.5894118241492	22.1638257071152	18.9257383535262	9.93518487806737	25.9199005147123	28.9766284638403	9.11089940790628	28.6950536648434	19.3009188170967	12.8043184973222	13.3274901453121	20.4702783019689
GET4	36.5669020717452	50.0473483709053	51.2108214271885	73.2066254173386	57.1626377422673	80.159645096231	68.3317455592971	82.6542306650382	64.658078037274	82.0168509152803	72.4320116593047	54.7357441552646
ADARB2	0	0	0.37109290889267	0.522904467266704	0.231427683167074	1.35404805905796	0	0.311902757226559	0	0	0	1.78002420017121
ATP6V0E2	29.3841177362238	27.8835226637901	10.0195085401021	11.7653505135008	8.56282427718174	21.6647689449273	18.8725773449487	19.9617764624998	13.1889611916827	19.725571739118	36.5057338762896	17.8002420017121
TMEM57	18.9364314300109	20.7339014679465	12.9882518112435	10.4580893453341	21.5227745345379	23.83124583942	18.8725773449487	29.3188591792966	9.32877742826341	14.880694469861	10.4302096789399	11.5701573011128
NARF	90.7642747852246	98.6647725026419	66.7967236006806	72.4222687164385	64.1054682372795	51.7246358560139	61.8239602679355	56.7663018152338	61.4412582344245	48.4487726925706	41.7208387157595	85.441161608218
PAPPA2	0.652980394138307	0	0	0.261452233633352	0	0.541619223623182	0	0	0	0	1.15891218654887	0
VPS36	54.8503531076177	50.7623104904897	40.8202199781937	31.1128158023689	44.4341151680782	74.4726432481876	65.0778529136163	64.8757735031243	29.9164241664999	60.9070285278031	69.5347311929325	50.2856836548366
PAK1IP1	26.7721961596706	27.1685605442057	20.0390170802042	36.8647649423026	24.2999067325428	21.3939593331157	21.4756914614934	29.6307619365231	34.0982899102042	27.6850129671832	30.7111729435452	33.3754537532101
ADAMTSL3	0	0.714962119584362	12.6171589023508	5.49049690630039	9.02567964351589	5.68700184804341	0	0.623805514453118	13.1889611916827	3.80668928298769	2.31782437309775	3.11504235029961
DSE	0	1.42992423916872	11.5038801756728	5.22904467266704	6.47997512867807	5.14538262442023	0.650778529136163	3.11902757226559	6.4336396056989	0.34606266208979	2.31782437309775	1.78002420017121
DMA	33.9549804951919	22.1638257071152	15.9569950823848	29.8055546342021	18.2827869701988	15.7069574850723	46.8560540978037	35.8688170810543	30.8814701073547	29.761388939722	42.8797509023084	31.5954295530389
FGFR1	2.61192157655323	0.714962119584362	0.37109290889267	0	1.61999378216952	0.541619223623182	2.60311411654465	7.17376341621086	1.60840990142473	0.69212532417958	5.21510483946994	1.33501815012841
MAEA	37.2198824658835	51.477272610074	79.0427895941387	65.6245106419713	66.8826004352844	45.7668243961589	33.8404835150805	60.1972321447259	87.1758166572201	62.9834045003418	33.0289973166429	58.7407986056499
TNFRSF13B	0	0	0	0.261452233633352	0	0.270809611811591	0	0.311902757226559	0.321681980284945	0.34606266208979	0.579456093274437	0
LOC101749104	0	0	0.37109290889267	0	0	0.541619223623182	0	0	0	0.34606266208979	0	0
HESX1	0.652980394138307	0	2.59765036224869	0.784356700900056	5.3228367128427	0.812428835434774	1.95233558740849	3.74283308671871	1.93009188170967	1.38425064835916	1.73836827982331	0.445006050042802
LOC112531990	5.22384315310645	0.714962119584362	0	0	0	0	0	1.87141654335935	0	0.34606266208979	1.15891218654887	0
LOC428335	86.8463924203948	128.693181525185	63.8279803295393	60.918370436571	71.97400946496	93.9709352986221	99.5691149578329	132.558671821288	62.4063041752793	117.315242448439	119.947411307809	75.2060224572335
LOC121111011	1.30596078827661	4.28977271750617	1.48437163557068	0.261452233633352	2.08284914850367	3.24971534173909	1.30155705827233	1.5595137861328	1.60840990142473	1.03818798626937	1.15891218654887	0.445006050042802
TMEM132B	0	0	0	0	0.462855366334148	8.66590757797092	0.650778529136163	1.24761102890624	0	0.34606266208979	1.15891218654887	0.890012100085604
UNG	1.95894118241492	3.57481059792181	15.5859021734921	11.7653505135008	9.95139037618418	3.52052495355069	1.95233558740849	5.92615238730462	16.4057809945322	7.61337856597538	2.89728046637219	7.12009680068483
SOCS1	0.652980394138307	0.714962119584362	3.7109290889267	0.522904467266704	1.61999378216952	2.70809611811591	0	1.87141654335935	3.21681980284945	1.03818798626937	0.579456093274437	0.890012100085604
CNNM4	10.4476863062129	5.71969695667489	8.90622981342408	8.36647147626726	5.3228367128427	3.79133456536228	8.46012087877011	6.23805514453118	8.36373148740857	8.65156655224476	5.79456093274437	8.01010890077043
MAGI1	24.8132549772556	35.7481059792181	54.9217505161152	7.58211477536721	38.6484230889014	116.177323467173	27.983476752855	31.5021784798825	17.370826935387	51.5633366513787	42.8797509023084	14.2401936013697
LOC107053888	0	0	0	0	0.925710732668296	0.541619223623182	0	0.623805514453118	0	0.69212532417958	0	1.33501815012841
PITPNM3	7.83576472965968	11.4393939133498	11.8749730845654	11.5038982798675	8.79425196034881	10.2907652488405	7.15856382049779	1.5595137861328	5.46859366484407	3.4606266208979	7.53292921256769	10.6801452010272
NECTIN3	6.52980394138307	5.71969695667489	21.8944816246675	25.0994144288018	18.2827869701988	6.2286210716666	1.30155705827233	10.9165965029296	15.1190530733924	4.15275194507748	4.6356487461955	11.12515125107
ITPK1	15.0185490651811	7.86458331542798	21.1522958068822	11.7653505135008	31.0113095443879	25.4561035102896	3.90467117481698	8.4213744451171	18.3358728762419	16.2649451182201	12.1685779587632	8.90012100085604
LOC121113267	1.30596078827661	0	1.11327872667801	0	0.925710732668296	3.52052495355069	0	0.935708271679677	0	1.03818798626937	0.579456093274437	1.33501815012841
SNRNP48	4.57086275896815	1.42992423916872	8.53513690453141	8.88937594353397	7.63711354451344	3.52052495355069	4.55544970395314	1.5595137861328	3.5385017831344	3.11456395880811	2.89728046637219	6.67509075064203
A2M	27.4251765538089	42.1827650554773	26.7186894402722	10.9809938126008	10.6456734256854	46.8500628434053	26.6819196945827	28.6950536648434	25.0911944622257	41.8735821128646	28.3933485704474	28.0353811526965
LOC124417996	1.95894118241492	2.85984847833745	1.85546454446335	0.261452233633352	1.15713841583537	1.35404805905796	0	0.311902757226559	0	1.38425064835916	0	0.445006050042802
CYP26B1	0	0	0.37109290889267	0	0.231427683167074	14.0820998142027	0.650778529136163	1.24761102890624	0.321681980284945	0.34606266208979	3.47673655964662	0.445006050042802
FTSJ1	3.91788236482984	4.28977271750617	6.30857945117539	13.0726116816676	6.47997512867807	4.60376340079705	9.11089940790628	2.80712481503903	5.79027564512901	1.38425064835916	2.89728046637219	11.12515125107
SLC2A1	11.7536470944895	12.8693181525185	6.30857945117539	6.5363058408338	8.09996891084759	15.9777670968839	38.3959332190336	17.1546516474607	9.32877742826341	23.1861983600159	8.11238530584212	9.34512705089884
TMEM248	31.3430589186387	37.8929923379712	27.8319681669503	20.3932742234015	23.3741959998745	34.1220110882605	24.078805578038	35.5569143238277	22.8394206002311	29.4153262776322	28.9728046637219	27.1453690526109
LLGL1	18.2834510358726	6.43465907625925	7.4218581778534	10.1966371117007	5.3228367128427	11.3740036960868	9.11089940790628	12.1642075318358	9.65045940854835	10.3818798626937	11.0096657722143	5.34007260051362
CFI	4.57086275896815	3.57481059792181	1.11327872667801	1.56871340180011	0.694283049501222	4.60376340079705	4.55544970395314	2.80712481503903	1.93009188170967	1.03818798626937	2.31782437309775	5.34007260051362
THAP6	5.22384315310645	3.57481059792181	8.90622981342408	13.0726116816676	12.7285225741891	3.79133456536228	5.2062282330893	5.92615238730462	9.9721413888333	5.53700259343664	4.6356487461955	8.01010890077043
ZBTB21	15.0185490651811	12.1543560329341	13.3593447201361	7.0592103081005	9.02567964351589	10.2907652488405	13.0155705827233	29.3188591792966	22.1960566396612	22.1480103737466	17.3836827982331	6.23008470059923
LOC112530276	0	0	0	0	0	0.270809611811591	0	0.311902757226559	1.28672792113978	0	0.579456093274437	0
NT5C2	18.2834510358726	30.7433711421275	29.6874327114136	44.7083319513032	52.7655117620929	24.1020554512316	21.4756914614934	37.1164281099605	73.3434915049675	19.0334464149385	15.0658584251354	16.4652238515837
CYP24A1	0.652980394138307	5.71969695667489	1.11327872667801	1.04580893453341	0.925710732668296	3.79133456536228	3.25389264568081	3.11902757226559	1.60840990142473	5.88306525552643	2.89728046637219	2.22503025021401
GMCL1	13.0596078827661	13.5842802721029	13.3593447201361	10.7195415789674	20.8284914850367	18.6858632149998	19.5233558740849	15.2832351041014	18.0141908959569	13.4964438215018	20.2809632646053	20.9152843520117
POLR3A	7.83576472965968	0.714962119584362	11.1327872667801	7.84356700900056	7.86854122768052	5.95781145985501	9.11089940790628	4.67854135839839	9.65045940854835	4.49881460716727	0.579456093274437	5.34007260051362
LOC121108593	0	0.714962119584362	1.85546454446335	2.09161786906682	1.38856609900244	0.812428835434774	0	0.311902757226559	1.28672792113978	0	0	0.445006050042802
RBFOX3	1.30596078827661	1.42992423916872	0.37109290889267	1.04580893453341	0.231427683167074	1.35404805905796	1.95233558740849	1.24761102890624	0.965045940854835	0.69212532417958	1.73836827982331	1.78002420017121
TMEM65	13.7125882769044	10.0094696741811	2.59765036224869	0.784356700900056	5.09140902967563	12.1864325315216	9.11089940790628	20.2736792197263	6.4336396056989	25.6086369946445	8.11238530584212	8.01010890077043
PARK2	9.7947059120746	19.3039772287778	28.2030610758429	30.3284591014688	30.5484541780538	14.3529094260143	22.7772485197657	18.402262676367	27.9863322847902	16.6110077803099	16.8042267049587	12.0151633511557
HOXD4	0	0	0	0	0.462855366334148	0.541619223623182	0.650778529136163	0	0.321681980284945	0.34606266208979	0.579456093274437	0
LOC112531053	1.30596078827661	2.14488635875308	4.82420781560471	4.70614020540034	6.47997512867807	2.16647689449273	0.650778529136163	1.87141654335935	2.89513782256451	2.42243863462853	4.05619265292106	1.78002420017121
LOC107049485	44.4026668014048	42.1827650554773	30.4296185291989	31.6357202696356	33.0941586928916	43.6003475016662	58.5700676222546	41.4830667111324	28.6296962453601	40.1432688024157	41.1413826224851	29.3703993028249
BUB1B	0	1.42992423916872	2.96874327114136	0.784356700900056	0.925710732668296	5.68700184804341	1.30155705827233	1.87141654335935	1.60840990142473	2.76850129671832	1.73836827982331	0.890012100085604
SNX3	120.801372915587	132.982954242691	165.878530275024	236.875723671817	195.556392276178	124.030802209709	102.172229074378	157.198989642186	257.988948188526	141.193566132634	96.7691675768311	156.197123565023
ARHGEF12	10.4476863062129	10.0094696741811	8.90622981342408	5.22904467266704	6.01711976234392	16.5193863205071	7.15856382049779	15.595137861328	7.07700356626879	13.8425064835916	7.53292921256769	6.23008470059923
LMO3	0	0	0	0.261452233633352	0.231427683167074	7.58266913072455	0	0	0	1.38425064835916	0.579456093274437	0.445006050042802
NUSAP1	5.22384315310645	1.42992423916872	3.33983618003403	0.784356700900056	2.08284914850367	1.08323844724636	0	2.49522205781247	0.321681980284945	2.07637597253874	1.15891218654887	1.33501815012841
GJB2	0.652980394138307	0.714962119584362	2.59765036224869	0	0.925710732668296	0.812428835434774	0.650778529136163	0.311902757226559	0.64336396056989	2.07637597253874	0.579456093274437	1.78002420017121
CYP4F11	20.8953726124258	29.3134469029588	5.56639363339005	3.92178350450028	4.39712598017441	31.143105358333	24.7295841071742	17.1546516474607	8.36373148740857	25.6086369946445	13.9069462385865	26.2553569525253
IGF2	5.22384315310645	8.57954543501234	2.59765036224869	1.83016563543346	3.93427061384026	7.58266913072455	5.2062282330893	6.8618606589843	2.25177386199462	5.88306525552643	4.05619265292106	4.45006050042802
SS18L2	43.0967060131282	39.3229165771399	80.5271612297094	82.8803580617726	62.9483298214441	86.117456556086	60.5224032096631	90.4517995957021	77.5253572486718	66.7900937833295	67.2169068198347	60.0758167557783
ITGA2B	0	0	0	0	0.462855366334148	0	0	0	0	0	0.579456093274437	0
DESI1	58.7682354724476	65.0615528821769	28.9452468936283	48.8915676894368	24.994189782044	28.9766284638403	63.7762958553439	48.0330246128901	42.7837033778977	50.8712113271992	50.9921362081505	49.8406776047938
ZCCHC8	50.2794903486496	48.6174241317366	45.6444277937984	31.6357202696356	49.0626688314197	93.9709352986221	72.8871952632502	61.7567459308587	27.3429683242203	72.3270963767661	59.1045215139926	43.1655868541518
FREM1	1.30596078827661	0.714962119584362	2.22655745335602	0.522904467266704	1.38856609900244	0	0	0.623805514453118	0.965045940854835	0	0	0
FLNC-2	0.652980394138307	0.714962119584362	1.48437163557068	1.04580893453341	0.462855366334148	4.87457301260864	0	0.935708271679677	1.28672792113978	6.22912791761622	1.15891218654887	2.67003630025681
PCBD2	142.349725922151	110.104166415992	25.6054107135942	67.1932240437715	28.4656050295501	30.6014861347098	70.9348596758417	63.6281624742181	76.8819932881019	51.2172739892889	86.9184139911656	115.701573011128
B4GALTL	8.48874512379798	7.14962119584361	8.90622981342408	7.0592103081005	8.56282427718174	16.2485767086955	7.80934234963395	15.595137861328	8.36373148740857	11.0740051868733	8.11238530584212	7.12009680068483
YPEL1	11.7536470944895	4.28977271750617	11.5038801756728	9.15082817716732	12.497094891022	9.47833641340569	7.15856382049779	11.2284992601561	16.7274629748171	12.4582558352324	4.05619265292106	8.01010890077043
LOC101747645	1.95894118241492	1.42992423916872	5.56639363339005	7.32066254173386	4.16569829700733	1.35404805905796	2.60311411654465	0.623805514453118	7.39868554655374	0.69212532417958	1.73836827982331	5.34007260051362
SH2D1A	5.87682354724476	9.2945075545967	2.22655745335602	1.56871340180011	3.93427061384026	8.39509796615933	13.0155705827233	8.4213744451171	2.57345584227956	10.7279425247835	17.9631388915076	16.0202178015409
LRRC8A	54.1973727134794	47.1874998925679	47.4998923382618	67.7161285110382	85.6282427718174	92.6168872395642	48.8083896852122	82.6542306650382	118.37896874486	138.079002173826	39.9824704359362	71.6459740568911
AVDL	7.83576472965968	10.0094696741811	2.96874327114136	1.04580893453341	2.54570451483781	11.91562291971	9.11089940790628	6.23805514453118	4.82522970427418	5.53700259343664	8.11238530584212	8.90012100085604
SNW1	26.7721961596706	29.3134469029588	11.5038801756728	29.0211979333021	13.1913779405232	7.85347874253614	11.7140135244509	9.98088823124989	25.7345584227956	3.4606266208979	8.11238530584212	16.9102299016265
C6orf62	41.7907452248516	45.0426135338148	75.331860505212	117.392052901375	89.3310857024906	58.4948761513037	52.062282330893	80.7828141216788	128.351110133693	33.9141408847994	81.7033091516957	93.4512705089884
LOC121107141	21.5483530065641	22.8787878266996	33.0272688914476	66.6703195765048	102.05960827668	45.4960147843473	26.0311411654465	34.9331088093746	81.3855410120911	64.0215924866112	16.8042267049587	12.4601694011985
AAED1	71.8278433552137	50.0473483709053	38.222569615945	85.7563326317394	42.3512660195746	56.0575896449994	67.0301885010248	53.023468728515	64.9797600175589	57.1003392448154	81.7033091516957	85.8861676582608
RBM26	5.22384315310645	7.14962119584361	22.2655745335602	8.62792370990062	17.5885039206976	14.6237190378259	9.11089940790628	7.79756893066398	7.39868554655374	6.57519057970601	9.271297492391	6.23008470059923
LOC121106561	0.652980394138307	0	0	0	0	0	3.25389264568081	0	0	0	0.579456093274437	0
NAGPA	0	0	0.37109290889267	0.261452233633352	0.462855366334148	0	0	0	0.321681980284945	0	0	0.445006050042802
WBSCR27	5.87682354724476	5.71969695667489	11.1327872667801	7.0592103081005	8.56282427718174	8.39509796615933	5.2062282330893	10.2927909884764	13.1889611916827	7.61337856597538	7.53292921256769	7.12009680068483
KCNC4	1.95894118241492	2.14488635875308	1.11327872667801	0.522904467266704	1.85142146533659	3.79133456536228	2.60311411654465	0.935708271679677	0	1.73031331044895	0.579456093274437	1.33501815012841
INPP5B	16.977490247596	4.28977271750617	18.9257383535262	9.93518487806737	14.8113717226927	14.0820998142027	10.4124564661786	7.79756893066398	12.2239152508279	8.30550389015496	6.95347311929325	10.2351391509844
PPP1R14C	68.5629413845222	45.0426135338148	70.5076526896073	62.2256316047378	196.250675325679	60.6613530457964	63.7762958553439	87.9565775378897	82.6722689332309	240.859612814494	71.2730994727558	49.395671554751
VTN	201.770941788737	326.022726530469	136.19109756361	42.8781663158697	56.236927009599	301.952717169924	232.978713430746	208.662944584568	132.532975877397	263.007623188241	206.865825298974	200.697728569304
C19orf70	155.409333804917	87.9403407088765	97.9685279476649	144.32163296561	150.427994058598	70.6813086828253	181.567209628989	103.551715399218	146.043619049365	176.491957665793	155.873689090824	177.557413967078
LOC107053998	0	0	0.37109290889267	0.261452233633352	0.462855366334148	0.270809611811591	0	0.935708271679677	0	0	0.579456093274437	0
MIR1607	9.14172551793629	28.5984847833745	0.74218581778534	1.30726116816676	1.38856609900244	3.24971534173909	12.3647920535871	2.18331930058591	0.965045940854835	4.84487726925706	8.11238530584212	1.78002420017121
LOC107052895	0	1.42992423916872	0	0	0	0.812428835434774	0	0.311902757226559	0	0.34606266208979	0	0.445006050042802
DAGLA	5.22384315310645	3.57481059792181	11.8749730845654	8.36647147626726	7.1742581781793	2.43728650630432	4.55544970395314	2.49522205781247	6.11195762541396	0.34606266208979	4.05619265292106	5.34007260051362
PHC2	22.8543137948407	30.7433711421275	30.8007114380916	45.2312364185699	29.6227434453855	39.8090129363039	23.4280270489019	24.9522205781247	22.1960566396612	31.4917022501709	33.0289973166429	27.1453690526109
LOC107053740	0	0	0.74218581778534	0.522904467266704	0	0.541619223623182	0	0.623805514453118	0	0	0	0.890012100085604
C18orf32	16.3245098534577	14.2992423916872	28.5741539847356	33.4658859050691	46.0541089502477	14.0820998142027	20.174134403221	29.00695642207	40.853611496188	22.1480103737466	17.3836827982331	19.5802662018833
LOC107054918	0	26.4535984246214	0.74218581778534	0.261452233633352	0.462855366334148	0	0	0	0	0	0	0.445006050042802
MLXIPL	1.95894118241492	4.28977271750617	0.37109290889267	0.522904467266704	0.462855366334148	4.06214417717387	4.55544970395314	1.87141654335935	0.321681980284945	4.49881460716727	3.47673655964662	2.22503025021401
LOC124417207	30.6900785245004	19.3039772287778	3.33983618003403	2.09161786906682	1.15713841583537	4.06214417717387	10.4124564661786	3.11902757226559	1.93009188170967	7.26731590388559	8.69184139911656	9.79013310094164
NDUFB5	383.952471753324	236.652461582424	218.573723337783	403.420796496262	299.00456665186	157.882003686158	488.083896852122	266.053051914255	549.432822326686	366.480359153088	337.822902378997	482.386558246397
FAM155B	1.30596078827661	2.14488635875308	2.22655745335602	0.522904467266704	2.31427683167074	1.08323844724636	0.650778529136163	2.18331930058591	0.321681980284945	1.73031331044895	1.73836827982331	1.78002420017121
TMPRSS11F	2.61192157655323	2.85984847833745	1.48437163557068	1.04580893453341	0.925710732668296	2.43728650630432	2.60311411654465	0.623805514453118	0.321681980284945	0.69212532417958	0.579456093274437	0.890012100085604
GBP	4.57086275896815	1.42992423916872	4.82420781560471	4.18323573813363	0.925710732668296	1.08323844724636	4.55544970395314	7.17376341621086	2.57345584227956	4.49881460716727	2.31782437309775	2.67003630025681
P4HB	44.4026668014048	35.0331438596337	115.40989466562	97.5216831452403	94.8853500985004	57.1408280922457	35.7928191024889	64.2519679886712	156.337442418483	48.7948353546604	39.4030143426617	63.6358651561207
LOC124418030	0.652980394138307	0	0	0	0	0	0	0.623805514453118	0	0.34606266208979	0.579456093274437	0
TGFBR3	31.3430589186387	30.0284090225432	52.6951930627592	42.0938096149697	84.9339597223162	62.0154011048544	31.888147927672	53.023468728515	92.9660923023491	50.5251486651094	44.0386630888572	45.8356231544086
WASHC4	16.977490247596	12.1543560329341	39.335848342623	45.4926886522032	32.6313033265574	17.873434379565	14.9679061701317	12.4761102890624	32.4898800087795	13.4964438215018	12.7480340520376	42.2755747540662
SLC27A6	0	0.714962119584362	0.74218581778534	0.522904467266704	1.85142146533659	0.270809611811591	0	0.311902757226559	0	0.69212532417958	1.15891218654887	0.890012100085604
JADE1	1.95894118241492	0	0.37109290889267	0	0	1.08323844724636	1.95233558740849	0.311902757226559	0	2.07637597253874	0	0
GSG1L	1.95894118241492	5.00473483709053	0.37109290889267	0.784356700900056	1.15713841583537	3.79133456536228	0	0.623805514453118	0	2.07637597253874	1.73836827982331	1.78002420017121
LOC121108428	0	0	0.74218581778534	0.261452233633352	0.925710732668296	0.812428835434774	1.30155705827233	0	0	0.34606266208979	0	0
SEPHS3	76.3987061141819	73.6410983171892	90.1755768609188	137.523874891143	115.019558534036	80.7012643198542	66.3794099718886	83.2780361794913	119.987378646285	83.0550389015497	64.3196263534626	77.8760587574903
LOC107053250	0.652980394138307	0	0	0	0.925710732668296	0.541619223623182	0	0	0.321681980284945	0.34606266208979	0	1.33501815012841
ARAP2	1.95894118241492	1.42992423916872	5.56639363339005	2.09161786906682	6.248547445511	3.79133456536228	2.60311411654465	2.49522205781247	4.50354772398923	3.11456395880811	3.47673655964662	0.890012100085604
CHST10	31.996039312777	17.1590908700247	10.0195085401021	3.66033127086693	6.71140281184515	33.8512014764489	9.76167793704244	18.0903599191404	4.50354772398923	21.8019477116568	33.6084534099174	16.9102299016265
SLIT1	0.652980394138307	0	2.22655745335602	1.83016563543346	4.85998134650855	1.08323844724636	0	0	2.25177386199462	0.34606266208979	1.15891218654887	0.445006050042802
TEX2	13.0596078827661	7.14962119584361	26.3475965313796	27.452484531502	55.3112162769307	13.8112902023911	11.7140135244509	30.2545674509762	45.3571592201773	22.8401356979262	7.53292921256769	12.9051754512413
IDH3B	220.054392824609	177.310605656922	364.042143623709	370.739267292093	594.76914573938	224.771977803621	178.313316983309	247.962691995114	476.732694782289	313.18670919126	177.313564541978	385.820245387109
VWA9	7.83576472965968	8.57954543501234	8.16404399563874	12.2882549807675	15.9685101385281	7.31185951891296	14.9679061701317	18.0903599191404	16.4057809945322	7.26731590388559	10.4302096789399	7.12009680068483
LOC422737	0	0.714962119584362	0	0	0.231427683167074	0.541619223623182	0.650778529136163	0.311902757226559	0	0	0	0
LOC101751538	0	0	0	0.261452233633352	0.462855366334148	3.24971534173909	0.650778529136163	0.311902757226559	0	0.34606266208979	0	0.890012100085604
C3	96.6410983324694	125.118370927263	18.9257383535262	7.58211477536721	10.1828180593513	140.008569306593	104.124564661786	84.5256472083975	20.9093287185214	107.625487909925	85.1800457113423	64.0808712061635
MOGAT1	23.507294188979	13.5842802721029	7.4218581778534	10.7195415789674	2.08284914850367	3.52052495355069	10.4124564661786	5.92615238730462	2.25177386199462	1.73031331044895	16.2247706116842	21.3602904020545
GNG5	41.7907452248516	55.7670453275802	47.8709852471544	52.2904467266704	48.1369580987514	46.0376340079705	89.1566584916543	66.1233845320305	79.7771311106664	72.3270963767661	69.5347311929325	64.9708833062491
TRPM1	1.30596078827661	0	0.74218581778534	0	0.694283049501222	0.541619223623182	0.650778529136163	0	0.64336396056989	1.03818798626937	0	0
ZNF367	3.26490197069153	0.714962119584362	2.22655745335602	2.61452233633352	3.70284293067318	0.541619223623182	0.650778529136163	0.935708271679677	3.21681980284945	2.42243863462853	1.73836827982331	2.22503025021401
SLX4IP	0	2.85984847833745	0.37109290889267	0.261452233633352	0.694283049501222	0.270809611811591	0	0	0	0.34606266208979	0	0
ADO	35.9139216776069	53.6221589688271	57.5194008783639	63.5328927729045	32.3998756433904	19.4982920504346	54.0146179183015	18.7141654335935	35.385017831344	21.8019477116568	49.8332240216016	61.8558409559495
LOC427882	18.9364314300109	21.4488635875308	41.1913128870864	64.3172494738046	28.234177346383	15.1653382614491	16.2694632284041	11.5404020173827	41.4969754567579	14.5346318077712	19.7015071713309	34.2654658532957
TRIAP1	69.8689021727988	46.4725377729835	56.7772150605785	75.5596955200387	77.991129227304	57.9532569276805	48.157611156076	77.9756893066398	73.6651734852524	100.704234668129	56.7866971408949	79.6560829576615
TOPORS	0.652980394138307	3.57481059792181	4.45311490671204	3.39887903723358	7.63711354451344	9.2075268015941	3.25389264568081	7.17376341621086	3.5385017831344	12.8043184973222	2.31782437309775	2.22503025021401
C12orf50	6.52980394138307	2.14488635875308	2.59765036224869	7.32066254173386	2.54570451483781	2.43728650630432	7.15856382049779	1.24761102890624	5.14691168455912	1.73031331044895	2.89728046637219	5.34007260051362
WDFY1	24.8132549772556	23.5937499462839	18.1835525357408	14.118420616201	15.0427994058598	22.7480073921737	28.6342552819912	28.3831509076169	16.7274629748171	34.2602035468892	26.6549802906241	20.0252722519261
LOC121113473	20.8953726124258	20.0189393483621	3.33983618003403	0	2.54570451483781	18.4150536031882	8.46012087877011	11.5404020173827	0.965045940854835	15.5728197940406	15.6453145184098	20.9152843520117
CNST	9.14172551793629	11.4393939133498	13.3593447201361	9.41228041080067	10.6456734256854	8.12428835434774	7.15856382049779	6.54995790175774	6.11195762541396	4.15275194507748	5.79456093274437	6.23008470059923
TOR1AIP2	9.7947059120746	15.0142045112716	21.8944816246675	34.2502426059691	36.1027185740636	18.9566728268114	23.4280270489019	15.2832351041014	25.0911944622257	16.9570704423997	19.7015071713309	18.6902541017977
LOC107049847	16.977490247596	22.8787878266996	8.90622981342408	18.0402041207013	24.994189782044	12.4572421433332	4.55544970395314	19.6498737052732	9.32877742826341	17.9952584286691	11.0096657722143	19.1352601518405
DLG2	13.7125882769044	21.4488635875308	6.67967236006806	9.93518487806737	18.5142146533659	14.8945286496375	7.15856382049779	26.5117343642575	9.32877742826341	23.1861983600159	4.05619265292106	7.12009680068483
PDIA4	429.661099343006	535.506627568687	320.624273283267	236.35281920455	351.075795364451	717.916280912528	672.254220597656	1253.84908405077	333.905895535773	906.68417467525	524.407764413366	448.566098443144
ZNF622	9.7947059120746	16.4441287504403	8.90622981342408	20.6547264570348	6.94283049501222	7.04104990710137	8.46012087877011	20.5855819769529	13.1889611916827	7.26731590388559	8.69184139911656	21.3602904020545
PTS	1.95894118241492	2.14488635875308	2.59765036224869	1.30726116816676	1.61999378216952	1.89566728268114	1.95233558740849	1.87141654335935	0.965045940854835	2.42243863462853	1.73836827982331	1.33501815012841
NECAB1	9.14172551793629	5.71969695667489	4.08202199781937	3.39887903723358	4.39712598017441	8.66590757797092	5.85700676222546	7.48566617343742	2.89513782256451	8.65156655224476	12.1685779587632	11.12515125107
LOC121110417	3.91788236482984	1.42992423916872	4.08202199781937	1.83016563543346	3.70284293067318	7.58266913072455	3.90467117481698	15.9070406185545	3.21681980284945	12.4582558352324	19.7015071713309	6.23008470059923
LOC121107831	0	1.42992423916872	0	0	0	0	0	1.24761102890624	0.64336396056989	0.69212532417958	0	0
LOC124417680	3.91788236482984	2.85984847833745	0.37109290889267	0	0	1.62485767086955	1.95233558740849	1.24761102890624	0	1.38425064835916	1.15891218654887	1.33501815012841
