ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,ontology
GO:0051276,chromosome organization,58,-0.3370407586947194,-1.4040331675735362,0.038571218580038216,0.20507914435966923,0.16878643813423852,2317,"tags=40%, list=19%, signal=32%",BRIP1/CENPO/MYC/ANAPC5/RAN/CENPT/TOP2A/NDC80/XRCC6/DDX1/FAM175A/PTGES3/NBN/MCM8/TRIP13/DNA2/CENPN/RPA1/TERF2/HMGB2/SUPV3L1/FEN1/RAD51,BP
GO:0031329,regulation of cellular catabolic process,29,-0.4192835122732991,-1.4859788770292361,0.0387677577145236,0.20507914435966923,0.16878643813423852,1910,"tags=34%, list=16%, signal=29%",AGO3/USP13/UFL1/PUM1/METTL16/WDR24/TIMP2/RBM24/SUPV3L1/TIMP3,BP
GO:0006261,DNA-templated DNA replication,19,-0.48559696470976677,-1.5367509720867638,0.03903601434677934,0.20528351074129841,0.16895463794674156,951,"tags=26%, list=8%, signal=24%",DNA2/MSH6/PCNA/RAD51/TIPIN,BP
GO:1902600,proton transmembrane transport,17,0.5372571723992019,1.5322063120992853,0.04060939569958219,0.20953679063629088,0.17245521800867458,1258,"tags=29%, list=10%, signal=26%",ATP5B/ATP1A1/TESC/TMEM175/ATP6V0A1,BP
GO:0009725,response to hormone,49,0.39403635583670205,1.4378708167412035,0.04124555710091176,0.20953679063629088,0.17245521800867458,2883,"tags=43%, list=23%, signal=33%",FOSL2/PCK2/TGFB3/DISP3/GATA3/JAK2/PRKAR1A/SPINK5/HDAC1/PCK1/MMP2/ESR2/THRB/PKLR/P2RY6/IGF2/TGFB2/THRA/GHR/AGTR1/MYO5A,BP
GO:0010959,regulation of metal ion transport,17,0.5363122279159925,1.5295114203860836,0.04140765651007167,0.20953679063629088,0.17245521800867458,2247,"tags=53%, list=18%, signal=43%",PLN/TESC/NKX2-5/CACNA1C/SLC8B1/CAPN3/VIP/SLC30A6/CHD7,BP
GO:0010648,negative regulation of cell communication,81,0.3466816675071333,1.3873236879383792,0.04204593449164761,0.20953679063629088,0.17245521800867458,1236,"tags=22%, list=10%, signal=20%",WWOX/PTPRJ/DKK3/CDH2/HYOU1/SPRY2/GNAI1/RBPMS2/GLG1/SOCS3/DRAXIN/GATA3/NKX2-5/ISL1/EYA3/CNOT7/BCL6/UBAC2,BP
GO:0023057,negative regulation of signaling,81,0.3466816675071333,1.3873236879383792,0.04204593449164761,0.20953679063629088,0.17245521800867458,1236,"tags=22%, list=10%, signal=20%",WWOX/PTPRJ/DKK3/CDH2/HYOU1/SPRY2/GNAI1/RBPMS2/GLG1/SOCS3/DRAXIN/GATA3/NKX2-5/ISL1/EYA3/CNOT7/BCL6/UBAC2,BP
GO:0009968,negative regulation of signal transduction,77,0.3512997900457687,1.3937102673688773,0.042143066549399005,0.20953679063629088,0.17245521800867458,1236,"tags=22%, list=10%, signal=20%",WWOX/PTPRJ/DKK3/CDH2/HYOU1/SPRY2/RBPMS2/GLG1/SOCS3/DRAXIN/GATA3/NKX2-5/ISL1/EYA3/CNOT7/BCL6/UBAC2,BP
GO:0050684,regulation of mRNA processing,15,-0.5223623832062856,-1.5433931208310288,0.04234426268771106,0.20953679063629088,0.17245521800867458,1604,"tags=40%, list=13%, signal=35%",METTL16/NCBP1/SMU1/RBM24/QKI/SRSF2,BP
