ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,ontology
GO:0006413,translational initiation,21,-0.4826860662817102,-1.638914890211243,0.018256185155626495,0.2144044379008812,0.1940051935816722,3402,"tags=52%, list=21%, signal=41%",EIF2A/EIF3E/EIF2S3/NCBP1/DNAJC3/EIF2S1/EIF4A2/PAIP2B/EIF3H/EIF3M/DENR,BP
GO:0002181,cytoplasmic translation,17,-0.5239078952459824,-1.6685609292332435,0.018367411234680695,0.2144044379008812,0.1940051935816722,2884,"tags=59%, list=18%, signal=48%",EIF3E/RPLP0/EIF2S3/RPL22/EIF3H/RPL15/EIF3M/CNBP/DENR/RPL36,BP
GO:0001649,osteoblast differentiation,16,0.5901259059906254,1.6076665016681235,0.01853954956416572,0.2144044379008812,0.1940051935816722,2242,"tags=38%, list=14%, signal=32%",WWOX/RIOX1/FOSL2/ATVR1/JUND/WNT11,BP
GO:0010564,regulation of cell cycle process,51,-0.35141390754468566,-1.491858110407008,0.019334346084794916,0.2209960721087605,0.1999696749284174,3506,"tags=49%, list=22%, signal=39%",HSP90AA1/THOC5/CASP2/HSF3/MRE11/NDC80/TRIP13/CHORDC1/CCND1/KLHL9/FAM175A/DCTN1/BRE/FEN1/CDC42/NBN/TIPIN/UFL1/BCL2L1/MDM1/MSH6/ANAPC5/RB1/PSME3/NSFL1C,BP
GO:0007249,canonical NF-kappaB signal transduction,16,0.58738369401186,1.6001959563252044,0.019630978894116607,0.2218074971599612,0.20070389794952853,1816,"tags=38%, list=11%, signal=33%",NFKB1/REL/NKIRAS2/UBE2I/TRIM59/RELA,BP
GO:0022412,cellular process involved in reproduction in multicellular organism,25,0.5193666048320995,1.574874624303111,0.02087621287856513,0.23319678704124455,0.21100956797114276,2997,"tags=40%, list=19%, signal=33%",FZD4/TBPL1/PCK2/MARF1/CCNB1/ATVR1/ZPBP1/BCL2/TDRD7/PCK1,BP
GO:0032870,cellular response to hormone stimulus,39,0.4597714881145426,1.5317317837169033,0.021406525281159345,0.23643386911662512,0.21393866188739974,3808,"tags=41%, list=24%, signal=31%",GHR/PCK2/ESR2/THRA/PRLR/P2RY6/AGTR1/JAK2/PRKAR1A/LHCGR/PCK1/IGF2/RARB/HDAC1/PKLR/THRB,BP
GO:2000145,regulation of cell motility,56,0.4175406023231184,1.4863078160229548,0.022838992664297057,0.24910312866090475,0.22540252044596512,2794,"tags=32%, list=17%, signal=27%",FZD4/NRP1/VEGFA/CDH2/TGFB3/ATVR1/SLC8B1/ARF6/PDGFC/NTN1/UBE2I/BCL2/FGF4/WNT11/TGFB2/MPP1/FAM60A/SEMA3A,BP
GO:0003006,developmental process involved in reproduction,44,0.44327750900521773,1.5104737897595353,0.02339509394572025,0.24910312866090475,0.22540252044596512,2997,"tags=39%, list=19%, signal=32%",FZD4/TBPL1/PCK2/MARF1/TBX3/GGNBP2/ATVR1/LFNG/ZPBP1/CHD7/BCL2/BCL6/TGFB2/TDRD7/STRBP/LHCGR/PCK1,BP
GO:0072522,purine-containing compound biosynthetic process,24,0.5202804755291137,1.5616791549528064,0.023682652457075192,0.24910312866090475,0.22540252044596512,947,"tags=25%, list=6%, signal=24%",ATP5B/NPPA/XDH/ADCY9/PRPSAP2/ELOVL6,BP
GO:0032446,protein modification by small protein conjugation,67,-0.31807622038065364,-1.4289264467556444,0.023902256842554554,0.24910312866090475,0.22540252044596512,3319,"tags=48%, list=21%, signal=38%",HSPA5/RACK1/WDR24/RPL5/TNFAIP1/SKP1/CISH/DDB1/MIB2/DCUN1D1/KLHL20/DDA1/KLHL9/WDR48/RNF13/RNF141/CRBN/UBE2F/DCAF13/UBE2V1/PCMTD1/DCAF12L2/AKTIP/URM1/UFL1/BIRC2/SUMO1/KLHL7/ANAPC5/CHP1/G2E3/LTN1,BP
GO:0032880,regulation of protein localization,53,-0.34017361161687426,-1.4567138955443264,0.023987231845280007,0.24910312866090475,0.22540252044596512,3458,"tags=42%, list=21%, signal=33%",ABHD17B/FAM65B/HRAS/PDCD10/EPB41/RAB11A/TGFBR2/DCTN1/CDK9/AACS/PGRMC1/CTSD/YWHAZ/WLS/RAN/TLDC1/SDC4/PDLIM7/BCL2L1/CHP1/ENSA/NSFL1C,BP
GO:0030154,cell differentiation,380,0.2903739250673898,1.2700575361441708,0.024679231383141997,0.24910312866090475,0.22540252044596512,4377,"tags=34%, list=27%, signal=25%",SOX11/FZD4/WWOX/DPYSL2/TBPL1/EFNB1/PCK2/NRP1/FYN/HHEX/VEGFA/NEO1/MARF1/RIOX1/SOX8/CDH2/TGFB3/RAG2/TBX3/MAFB/GGNBP2/MYH9/CCNB1/FOSL2/ATVR1/NTRK3/GAP43/LPL/LFNG/TOLLIP/ZPBP1/CHD7/WNT3A/TLL1/LCK/ARF6/TOP2B/NTN1/LLPH/RBPMS2/THRA/NR2F2/UBA5/CNTF/BSG/BCL2/MYH15/SIX3/MYOD1/JUND/FGF4/LOXL2/WNT11/GPC1/NKX2-5/AGTR1/NTRK2/BMPR1B/BCL6/GATA4/EPHA7/TGFB2/TNNT2/STMN2/JAK2/MYBPC2/MAPK4/PRKAR1A/TENM2/TDRD7/FAM60A/ADCYAP1/STRBP/YIPF3/NFIL3/YES1/BASP1/FAM206A/SEMA3A/FGFR1/FRZB/SYT1/JMJD6/SFRP2/PCK1/WNT1/MAP6/MUSK/EFNA5/MUSTN1/IGF2/RARB/SFRP1/FOS/MYL6/MSX1/VCAN/HDAC1/RFNG/NR2E1/PTK7/NELL2/GLG1/DISP3/GATA5/SMAD3/TENM1/PTPRS/IRF8/WNT7B/DRAXIN/CEBPB/THRB/TESC/JARID2/EN2/HDAC9/ANKRD1/C21orf91/ALDH1A2/EPHA5/BVES/SLC25A46/FOXD3/SYK/SOX9/HDAC4/TBX6/CDIN1,BP
GO:0048869,cellular developmental process,380,0.2903739250673898,1.2700575361441708,0.024679231383141997,0.24910312866090475,0.22540252044596512,4377,"tags=34%, list=27%, signal=25%",SOX11/FZD4/WWOX/DPYSL2/TBPL1/EFNB1/PCK2/NRP1/FYN/HHEX/VEGFA/NEO1/MARF1/RIOX1/SOX8/CDH2/TGFB3/RAG2/TBX3/MAFB/GGNBP2/MYH9/CCNB1/FOSL2/ATVR1/NTRK3/GAP43/LPL/LFNG/TOLLIP/ZPBP1/CHD7/WNT3A/TLL1/LCK/ARF6/TOP2B/NTN1/LLPH/RBPMS2/THRA/NR2F2/UBA5/CNTF/BSG/BCL2/MYH15/SIX3/MYOD1/JUND/FGF4/LOXL2/WNT11/GPC1/NKX2-5/AGTR1/NTRK2/BMPR1B/BCL6/GATA4/EPHA7/TGFB2/TNNT2/STMN2/JAK2/MYBPC2/MAPK4/PRKAR1A/TENM2/TDRD7/FAM60A/ADCYAP1/STRBP/YIPF3/NFIL3/YES1/BASP1/FAM206A/SEMA3A/FGFR1/FRZB/SYT1/JMJD6/SFRP2/PCK1/WNT1/MAP6/MUSK/EFNA5/MUSTN1/IGF2/RARB/SFRP1/FOS/MYL6/MSX1/VCAN/HDAC1/RFNG/NR2E1/PTK7/NELL2/GLG1/DISP3/GATA5/SMAD3/TENM1/PTPRS/IRF8/WNT7B/DRAXIN/CEBPB/THRB/TESC/JARID2/EN2/HDAC9/ANKRD1/C21orf91/ALDH1A2/EPHA5/BVES/SLC25A46/FOXD3/SYK/SOX9/HDAC4/TBX6/CDIN1,BP
GO:0035107,appendage morphogenesis,18,0.5603043768532361,1.5732265362357576,0.02488075849232201,0.24910312866090475,0.22540252044596512,4497,"tags=61%, list=28%, signal=44%",TBX3/CHD7/WNT3A/WNT11/BMPR1B/RARB/MSX1/HDAC1/SOX9/HAND2/TBX5,BP
GO:0001944,vasculature development,59,0.41025510874408466,1.4734285938508556,0.024895227372239946,0.24910312866090475,0.22540252044596512,2447,"tags=31%, list=15%, signal=26%",FZD4/NRP1/ATP5B/VEGFA/CDH2/STK11/MYH9/TSPAN12/ATVR1/ITGAV/CHD7/NRXN3/BSG/LOXL2/WNT11/NKX2-5/AGTR1/NRXN1,BP
GO:1903829,positive regulation of protein localization,26,-0.43476912143870805,-1.5643271136139616,0.025087700648453278,0.24910312866090475,0.22540252044596512,3990,"tags=62%, list=25%, signal=46%",PCM1/YWHAE/ABHD17B/HRAS/PDCD10/EPB41/TGFBR2/DCTN1/CDK9/AACS/PGRMC1/WLS/RAN/TLDC1/SDC4/CHP1,BP
