reaction_id,flux_slow,flux_fast,flux_ratio
EX_nh4_e,1.0457439337076222,1.1201748808093348,1.0711751172563078
EX_o2_e,-3.258507825798832,-3.4633294563266226,1.062857492287157
EX_phe__L_e,-0.0157534505459713,-0.0214702976520235,1.3628949155849663
EX_pi_e,-0.036429322430989,-0.0496493383142748,1.36289491544427
EX_pro__L_e,-0.0157018734454379,-0.05,3.184333396504813
EX_pyr_e,1.155991855086162,1.2865222447376252,1.1129163575652823
EX_ser__L_e,-0.030464396056259,-0.0415197704914381,1.3628949155848356
EX_thr__L_e,-0.0210367496830091,-0.028670879183404,1.3628949155848353
EX_trp__L_e,-0.0098776546716176,-0.0148550820160255,1.5039078111031776
EX_tyr__L_e,-0.0107529696983401,-0.0146551677293055,1.362894915584833
EX_val__L_e,-0.05,-0.05,1.0
FAS100COA,0.0124412061555023,0.0169560566130768,1.3628949155848322
FAS120COA,0.0124412061555023,0.0169560566130768,1.3628949155848322
FAS140COA,0.0124412061555023,0.0169560566130768,1.3628949155848322
FAS160COA,0.0124412061555023,0.0169560566130768,1.3628949155848322
FAS80COA__L,0.0124412061555023,0.0169560566130768,1.3628949155848322
FBA,4.983779649484388,4.977893366754988,0.9988189119215957
FKYNH,0.0044423534248401,0.0074473375821205,1.6764396863332778
FOLt2,0.004640165821149,0.004931181718927,1.062716702159997
FTHFL,0.0044423534248401,0.0074473375821205,1.6764396863332778
FUM,0.0076636401488495,0.010444736193726,1.362894915583166
FUMm,1.1953401746240528,1.237369838468736,1.035161257637728
G6PDH2r,0.0080732964737357,0.0110030547163981,1.3628949156262973
GALU,0.0017822548041045,0.0024290260109044,1.3628949156486478
GAPD,9.96177163129748,9.947898750667674,0.9986073882093199
GARFT,0.0045412596229946,0.0061892596505237,1.3628949155834378
GCC2am,0.0027248359416918,0.0021142440174868,0.7759160781526191
GCC2bim,0.0027248359416918,0.0021142440174868,0.7759160781526191
GCC2cm,0.0670431964430761,0.0534839189650931,0.7977531174323456
GHMT2rm,0.0027248359416918,0.0039202093977945,1.438695569818605
GK1,0.0179362026921833,0.0244451594544167,1.3628949156038497
GLBRAN,0.0005940849347015,0.0008096753369302,1.362894915584796
GLCt1,4.999999999998408,5.0,1.0000000000003184
GLGNS1,0.0005940849347015,0.0008096753369302,1.362894915584796
GLNt4,0.0,0.019621554883669,1000.0
GLNtN1,0.4836137701294559,0.4598517011204758,0.9508656070677654
GLNtm,0.4645304279607591,0.4516587006097609,0.9722908843506682
GLUDxm,0.5678223558267917,0.6532577477794514,1.1504614798553667
GLUNm,0.4645304279607591,0.4516587006097609,0.9722908843506682
GLUPRT,0.0045412596229946,0.0061892596505237,1.3628949155834378
GLUt2m,10.02757367796088,10.545570397405692,1.0516572339511492
GLUt4,0.0775814234686636,0.071189291509437,0.9176074416601998
GLYtm,0.0,-0.0018059653803076,1000.0
GMPR,1.030126703781362,1.1002831142335032,1.068104642074235
GND,0.0080732964737357,0.0110030547163981,1.3628949156262973
GPAM_hs,0.0116956048146951,0.0159398803366375,1.3628949155848378
GPDDA1,0.0060952799749449,0.0083072260869185,1.3628949155848407
GUAPRT,0.0168573161411819,0.0229747504593368,1.3628949155915868
GluForTx,0.004640165821149,0.004931181718927,1.062716702159997
H2O2t,-0.0649825632762791,-0.0689552041865036,1.0611339520931862
H2Otm,-12.496977257395294,-13.227878911486425,1.0584862754438165
HACD1m,0.0,-0.0084780283065384,1000.0
HACD9m,0.0378150372063116,0.033393176161892,0.8830660665413398
HEX1,4.999999999998408,4.999999999999999,1.0000000000003182
HIBDm,0.0265033232950726,0.0179764987857142,0.6782733842686183
HISD,0.004640165821149,0.004931181718927,1.062716702159997
HIStN1,0.0128895876851891,0.0161742768339415,1.2548327556300891
HMGCOASim,0.0062206030777511,0.0084780283065384,1.362894915584843
HMGLm,0.0062206030777511,0.0084780283065384,1.362894915584843
HUMANGEM_MAR00120,0.0003399925461384,0.0004633741124688,1.36289491558493
HUMANGEM_MAR00587,-0.0001526497145927,-0.0002080455198839,1.3628949155850512
HUMANGEM_MAR05036,0.0003399925461384,0.0004633741122415,1.3628949149163858
HUMANGEM_MAR05116,9.924281750094847,10.45272654657334,1.0532476616228112
HUMANGEM_MAR06107,-0.0224185765313367,-0.0287481985888942,1.282338267494814
HUMANGEM_MAR08093,0.0378150372063116,0.033393176161892,0.8830660665413398
HUMANGEM_MAR08651,-0.0035320368507411,-0.0048137950658743,1.3628949156813748
HUMANGEM_MAR08891,0.0001873428315456,0.0002553285925848,1.3628949155850247
HUMANGEM_MAR11363,0.0001873428315456,0.0002553285925848,1.3628949155850247
HUMANGEM_MAR11371,-0.0001526497145927,-0.0002080455198839,1.3628949155850512
HUMANGEM_MAR11443,-9.924281750094844,-10.45272654657334,1.0532476616228117
HUMANGEM_MAR20139,1.0312055903323631,1.101753523228583,1.0684130628825257
HUMANGEM_MAR20145,-1.0315455828785016,-1.1022168973408248,1.0685101227084088
HUMANGEM_MAR20147,-0.0017822548041045,-0.0024290260107907,1.3628949155848522
HUMANGEM_MAR20148,0.0017822548041045,0.0024290260107907,1.3628949155848522
ICDHxm,0.5576030019122016,0.5634833476773901,1.0105457570081633
ILETA,0.0378150372063116,0.033393176161892,0.8830660665413398
ILEtec,0.0499999999999998,0.05,1.000000000000004
IMPC,-0.0045412596229946,-0.0061892596505237,1.3628949155834378
INSTt2,0.0004209431523619,0.0005737012821042,1.3628949155846304
IZPN,0.004640165821149,0.004931181718927,1.062716702159997
KCCt,0.0135009883634349,0.0,2000.0
KYN3OX,0.0044423534248401,0.0074473375821205,1.6764396863332778
MALCOAtm,-0.0870884430885161,-0.1186923962915378,1.3628949155848344
MALtm,-9.943325455550866,-10.468493801582715,1.0528161678283068
MDH,0.0323038019885442,0.0440266874845744,1.3628949155949959
ME2m,1.170700012784359,1.2037878871778878,1.0282633245342105
METtec,0.0072690868939294,0.0099070015686808,1.3628949155848433
MMEm,-0.0643183605013843,-0.0513696749476066,0.7986782397306441
MMMm,0.0643183605013843,0.0513696749476066,0.7986782397306441
MMSAD1m,0.0265033232950726,0.0179764987857142,0.6782733842686183
MTHFCm,0.0046401658211492,0.0049311817189266,1.0627167021598651
MTHFD2m,0.0046401658211492,0.0049311817189266,1.0627167021598651
NADH2_u10m,5.235065755651729,5.593489081861607,1.0684658689956144
NDPK1,0.0039577213958469,0.0053939583676945,1.3628949155831782
NDPK10,0.0008095060622344,0.0011032716963543,1.362894915584755
NDPK10n,-0.0008095060622344,-0.0011032716963543,1.362894915584755
NDPK3m,-0.0014422622579661,-0.0019656518983219,1.362894915584834
NDPK4n,0.0008095060622344,0.0011032716963543,1.362894915584755
NDPK5,0.0005835382271478,0.0007953012828291,1.3628949155847918
NDPK6m,0.0008095060622344,0.0011032716963543,1.362894915584755
NDPK8,0.0016190121244688,0.0022065433927087,1.3628949155848167
NDPK8m,0.0008095060622344,0.0011032716963543,1.362894915584755
NH4t,-1.0353504078296587,-1.1060095972352593,1.0682466427513357
NKCCt,-0.0135009883634349,0.0,2000.0
NTD2,0.0053142916548456,0.0072428210766651,1.3628949156490227
NTD7,0.0008095060623481,0.001103271696468,1.3628949155337844
NTD8,0.0165173235950435,0.0225113763470952,1.362894915605479
NTD9m,0.0003399925461384,0.0004633741122415,1.3628949149163858
O2Stm,-0.0649825632762791,-0.0689552041865036,1.0611339520931862
O2t,3.258507825798832,3.463329456326623,1.0628574922871572
O2tm,3.249128163813957,3.4477602093251822,1.0611339520931864
OMPDC,0.0035320368507411,0.0048137950658743,1.3628949156813748
ORNTArm,0.0,0.0315995716041037,1000.0
ORPT,0.0035320368507411,0.0048137950658743,1.3628949156813748
P5CDm,0.0,0.0285999965160554,1000.0
PCm,0.5576030019122016,0.5634833476773901,1.0105457570081633
PCt,0.0060952799749449,0.0083072260869185,1.3628949155848407
PDHm,0.6193176139499085,0.648782567807036,1.0475764828796081
PE_HSter,-0.0011564372317634,-0.0015761024233634,1.3628949155848873
PFK,4.983779649484387,4.977893366754988,0.9988189119215959
PGCD,0.0027248359416918,0.0039202093977945,1.438695569818605
PGI,4.983779649484388,4.977893366754988,0.9988189119215957
PGK,-9.96177163129748,-9.947898750667674,0.9986073882093199
PGL,0.0080732964737357,0.0110030547163981,1.3628949156262973
PGM,-9.959046795355787,-9.94397854126988,0.9984869782826069
PGMT,-0.0017822548041045,-0.0024290260109044,1.3628949156486478
PGPPTm,0.0001873428315456,0.0002553285925848,1.3628949155850247
PGPP_hs,0.0001873428315456,0.0002553285925848,1.3628949155850247
PHETA1,9.924281750094844,10.45272654657334,1.0532476616228117
PHETA1m,-9.924281750094844,-10.45272654657334,1.0532476616228117
PHEtec,0.0265064202443114,0.036125465381329,1.3628949155849124
PIt9,0.036429322430989,0.0496493383142748,1.36289491544427
PIter,-0.0035320368507411,-0.0048137950658743,1.3628949156813748
PPAm,0.2657638585328292,0.3622082115411618,1.3628949155869479
PPCOACm,0.0643183605013843,0.0513696749476066,0.7986782397306441
PPItm,0.2649543524705947,0.3611049398448074,1.3628949155869547
PPItr,0.0035320368507411,0.0048137950658743,1.3628949156813748
PPM,0.0168573161411819,0.0229747504593368,1.3628949155915868
PRAGSr,0.0045412596229946,0.0061892596505237,1.3628949155834378
PRASCS,0.0045412596229946,0.0061892596505237,1.3628949155834378
PRFGS,0.0045412596229946,0.0061892596505237,1.3628949155834378
PRO1xm,0.0,0.0285999965160554,1000.0
PROt4,0.0157018734454379,0.0499999999999992,3.184333396504762
PROtm,0.0,0.0285999965160554,1000.0
PRPPS,0.0249306126149177,0.033977805175735,1.3628949156028256
PSDm_hs,0.0011564372317634,0.0015761024233634,1.3628949155848873
PSERT,0.0027248359416918,0.0039202093977945,1.438695569818605
PSERtm,-0.0027248359416918,-0.0039202093977945,1.438695569818605
PSFLIP,0.0011564372317634,0.0015761024233634,1.3628949155848873
PSP__Lm,0.0027248359416918,0.0039202093977945,1.438695569818605
PSSA1_hs,0.0015380615182454,0.0020962162230733,1.362894915584804
PUNP1,0.0008095060622344,0.0011032716963543,1.362894915584755
PUNP2,-0.0008095060622344,-0.0011032716963543,1.362894915584755
PUNP3,0.0003399925461384,0.0004633741122415,1.3628949149163858
PUNP4,0.0165173235950435,0.0225113763470952,1.362894915605479
PYK,9.959046795355787,9.943978541269882,0.9984869782826071
PYNP2r,0.015707817532809,0.0214081046507408,1.3628949156065493
PYRt2,-1.155991855086162,-1.2865222447376252,1.1129163575652823
RE0452M,0.0008095060622344,0.0011032716963543,1.362894915584755
RE2675C,0.0004949551351947,0.0006745718371995,1.3628949155849135
RNDR2,0.0171008618221913,0.0233066776299244,1.362894915604779
RNDR3,0.0011670764542956,0.0015906025656583,1.3628949155848775
RPI,-0.0080732964737357,-0.0110030547163981,1.3628949156262973
RTOTALt,0.0060952799749449,0.0083072260869185,1.3628949155848407
R_group_phosphotase_1,0.0121905599498898,0.016614452173837,1.3628949155848407
SACCD3m,0.0,0.0084780283065384,1000.0
SERPT,0.0004949551351947,0.0006745718371995,1.3628949155849135
SERt4,0.030464396056259,0.0415197704914381,1.3628949155848356
SMS,0.0004949551351947,0.0006745718371995,1.3628949155849135
SUCOASm,-1.1953401746240528,-1.237369838468736,1.035161257637728
THRt4,0.0210367496830091,0.028670879183404,1.3628949155848353
TMDSm,0.0008095060622344,0.0011032716963543,1.362894915584755
TPI,4.977991981813092,4.970005383912685,0.9983956185687751
TRDR,0.0027860885787645,0.0037971459583671,1.3628949155848293
TRPO2,0.0044423534248401,0.0074473375821205,1.6764396863332778
TRPt,0.0098776546716176,0.0148550820160255,1.5039078111031776
TYRPHELAT2tc,0.0107529696983401,0.0146551677293055,1.362894915584833
UMPK2m,-0.0017822548041045,-0.0024290260107907,1.3628949155848522
URCN,0.004640165821149,0.004931181718927,1.062716702159997
URIDK2,0.0162913557599569,0.02220340593357,1.362894915605768
URIt,0.0103935258779633,0.0141652835740756,1.362894915584836
VALTA,0.0265033232950726,0.0179764987857142,0.6782733842686183
VALtec,0.0499999999999997,0.05,1.0000000000000062
_DADNK,0.0008095060622344,0.0011032716963543,1.362894915584755
_DAGK_hs,-0.0108953502503148,-0.01484921745967,1.3628949155848349
_DASCBR,0.0324912816381395,0.0344776020932518,1.061133952093188
_DCMPDA,0.0005835382271478,0.0007953012828291,1.3628949155847918
_DGAT,0.0002506462056124,0.0003416044392397,1.3628949155845516
_DGK1,-0.0165173235950435,-0.0225113763470952,1.362894915605479
_DHFtm,0.004640165821149,0.004931181718927,1.062716702159997
_DHORD9,0.0035320368507411,0.0048137950658743,1.3628949156813748
_DHORTS,-0.0035320368507411,-0.0048137950658743,1.3628949156813748
_DIDPtn,-0.0008095060622344,-0.0011032716963543,1.362894915584755
_DITPtn,0.0008095060622344,0.0011032716963543,1.362894915584755
_DNDPt14m,0.0008095060622344,0.0011032716963543,1.362894915584755
_DSAT,0.0004949551351947,0.0006745718371995,1.3628949155849135
_DTDPtn,0.0008095060622344,0.0011032716963543,1.362894915584755
_DTTPtn,-0.0008095060622344,-0.0011032716963543,1.362894915584755
_DURIK1,0.015707817532809,0.0214081046507408,1.3628949156065493
_DURIPP,-0.015707817532809,-0.0214081046507408,1.3628949156065493
_DUTPDPm,0.0008095060622344,0.0011032716963543,1.362894915584755
_LCAT1e,0.0060952799749449,0.0083072260869185,1.3628949155848407
_LDH__L,-8.757505804812213,-8.62029345629689,0.984332028824928
_LEUtec,0.0338455409769997,0.0461279157127711,1.3628949155848356
_LPASE,0.0060952799749449,0.0083072260869185,1.3628949155848407
_LPCHOLt,0.0060952799749449,0.0083072260869185,1.3628949155848407
_LYSt5r,0.017662219583234,0.0825497775744703,4.6738054175722805
_LYStm,0.0,0.0084780283065384,1000.0
_L__LACt2r,-8.757505804812215,-8.620293456296892,0.984332028824928
r0034,0.0035320368507411,0.0048137950658743,1.3628949156813748
r0074,0.0,0.0315995716041037,1000.0
r0129,0.0224185765313367,0.0287481985888942,1.282338267494814
r0130,0.0275814234686636,0.0212518014121769,0.7705114072999877
r0202c,-0.0057876676712958,-0.0078879828423038,1.3628949155848404
r0226,0.0054496718833834,0.0060344534152814,1.1073058239856712
r0276,1.0315455828785016,1.1022168973408248,1.0685101227084088
r0385,0.0265033232950726,0.0179764987857142,0.6782733842686183
r0450,0.0,0.0084780283065384,1000.0
r0475,0.0154818496977225,0.0211001342372156,1.3628949156068602
r0509,1.1953401746240528,1.2373698384687355,1.0351612576377276
r0512c,-0.004640165821149,-0.004931181718927,1.062716702159997
r0525,0.0,0.0084780283065384,1000.0
r0531,-0.0154818496977225,-0.0211001342372156,1.3628949156068602
r0541,0.0,0.0084780283065384,1000.0
r0552,-1.2283716757878622,-1.3620584548547217,1.1088325151922072
r0552m,2.196795923779477,2.291492302796893,1.0431065890064544
r0553,1.2283716757878622,1.362058454854722,1.1088325151922074
r0553m,-2.196795923779477,-2.291492302796893,1.0431065890064544
r0560,0.0265033232950726,0.0179764987857142,0.6782733842686183
r0561,0.0265033232950726,0.0179764987857142,0.6782733842686183
r0594m,0.0,0.0084780283065384,1000.0
r0603,0.0378150372063116,0.033393176161892,0.8830660665413398
r0604,0.0378150372063116,0.033393176161892,0.8830660665413398
r0647,-0.0044423534248401,-0.0074473375821205,1.6764396863332778
r0666,0.0045412596229946,0.0061892596505237,1.3628949155834378
r0670,0.0378150372063116,0.033393176161892,0.8830660665413398
r1030,0.0044423534248401,0.0074473375821205,1.6764396863332778
r1402,0.0005940849347015,0.0008096753369302,1.362894915584796
r1418,0.0394300635004229,0.0387931293542441,0.9838464843919927
r1418c,-2.3988599416050462,-2.558789840448958,1.0666691273092437
r1418m,-0.7090098055021071,-0.7335454189165308,1.0346054641614555
r1464,-0.0062206030777511,-0.0084780283065384,1.362894915584843
