"Genes","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC124417311",9.588790616339,1.20590889484874,0.339513249831291,3.55187579703583,0.000382495363839557,0.00600977687547409
"TCTA",27.8557684598441,1.24699226320484,0.332111855592481,3.75473576810508,0.000173524439575943,0.00333161380074003
"IRAK1BP1",43.6597309631763,-1.06148403638966,0.386189017620277,-2.74861269471254,0.00598480574738037,0.0426133769418037
"USP34",39.8731154440153,1.05306902567499,0.32266331998895,3.26367752526395,0.00109976261506139,0.0129715867226917
"SLF2",42.1435630221284,-1.12191984482126,0.244197812445,-4.59430751483061,4.34188694710123e-06,0.000188394004394259
"LOC124418379",5.00500447493146,1.69066097526363,0.594854217546731,2.84214337797951,0.00448113337608023,0.0349505139825492
"TCERG1",17.1475290891887,1.54515562928179,0.360226130593921,4.28940462129781,1.79152728603325e-05,0.000578827055129937
"PPFIBP1",185.15105983817,1.72521656260299,0.234326250225526,7.36245538407486,1.80557784396095e-13,1.27654353568039e-10
"RAP2A",7.82353735503868,1.32832849298632,0.30040136326324,4.4218457551483,9.78613094062728e-06,0.000357506102660788
"LOC107051628",476.018612319527,1.39180303636049,0.310475246422202,4.48281482146835,7.36648498748666e-06,0.000284687405352419
"FASTK",7.98026874461709,1.65751696324362,0.452062798621759,3.6665635135141,0.000245831881534058,0.00432599324181236
"TBC1D15",44.2528489275344,-1.47400424373393,0.384306488331143,-3.83549143324333,0.000125313474509183,0.00265165959529203
"GLDC",2.96451847528826,2.52719360040434,0.65980916045461,3.83018871496585,0.000128045021252164,0.00267647497466044
"HYAL2",17.7314067389707,1.63453081095773,0.438589996175889,3.72678543790183,0.000193937417788466,0.00363640222215223
"J6367_mgt08",23.5495591143844,1.10692868031544,0.410678381623098,2.69536632520221,0.00703112834820536,0.0477342193694368
"MOXD1",3.09570327237098,2.80283035393765,0.801396376614231,3.49743327487848,0.000469758209260003,0.00695323142499505
"ATP6V1C2",6.08307239418856,1.02053059753751,0.35450573896905,2.87874210585519,0.0039926468686051,0.0323148974503466
"APOA1BP",149.806913131551,1.38790930518247,0.27052059051477,5.13051262582797,2.88954176498322e-07,2.03297002432421e-05
"RN7SL1_1",127.184699713452,1.0861234254826,0.303996253031299,3.57281846289986,0.000353159595898696,0.00569748346725695
"A2ML4",157.281211309034,1.67717713542894,0.317437581480261,5.28348637110956,1.26748297348596e-07,9.89212847943359e-06
"VAT1",32.037829032336,-1.3177591022998,0.343193452017181,-3.83969768232591,0.000123185906926663,0.00262512662296376
"RNF217",7.19328846892994,1.21661304991797,0.420098415671119,2.89601913393175,0.00377929356037432,0.0310480719768551
"CCDC13",2.56719251812188,1.70948926508445,0.614052752724291,2.783945284017,0.0053702092616716,0.0397197200714036
"MRPL40",61.5914877901793,2.01401906183946,0.356465309162659,5.6499721293228,1.60473852920656e-08,1.73965075757149e-06
"HYOU1",81.4833661198606,1.10651386434755,0.203990168805223,5.42434898126925,5.8166142948322e-08,4.92323149363298e-06
"SOCS3",27.2319181331591,1.31976110625415,0.372097962811783,3.54681088894248,0.000389924378487984,0.00606290542106218
"RBM12B",53.8575617706695,-1.0381652092569,0.227582942121189,-4.5617004489909,5.07410030358345e-06,0.000214738068833695
"LOXL1",51.9493465153072,2.84242501628807,0.442549401497316,6.42284230115563,1.33753038661033e-10,2.77168581321889e-08
"UBL3",11.0446142964033,-1.29510240415015,0.317581358389494,-4.07801771085627,4.54213072905754e-05,0.0012407243007396
"PENK",38.4225109631167,-1.49555088848397,0.353098612155349,-4.23550486181461,2.28038769214289e-05,0.000702768709535009
"ENO1",30.304753703579,-1.49041131829746,0.321952182388471,-4.62929403751987,3.66914460901006e-06,0.000166413015304498
"IGFBP4",1.93047999522851,4.33384593931513,0.905893326045893,4.7840576972035,1.71791336115343e-06,8.86163119643907e-05
"FSCN1",60.8215387718348,1.09466678338205,0.320985850643804,3.41032721905487,0.000648849814433086,0.00874274206241173
"J6367_mgt04",649.176453575059,1.04858485260266,0.29528717280581,3.55106807599881,0.000383671164410786,0.00600977687547409
"EXOSC3",32.3625610521687,1.20039234790398,0.383173525610278,3.13276431609444,0.00173168431209188,0.0178042033764177
"VPS13D",85.9330282960079,-1.0085045182951,0.253017609424926,-3.98590643784553,6.72229991550096e-05,0.0016590415335607
"ATP11C",24.0207657151895,2.04276103845855,0.409398371313198,4.98966576712586,6.04838519844341e-07,3.9058312666399e-05
"CCDC43",439.336648526822,1.2384698710446,0.239453006206145,5.17207902572084,2.31503630762497e-07,1.66613301684698e-05
"LOC107050724",29.7097897143756,1.08921985061792,0.338862697170537,3.21433978927976,0.00130744853710916,0.0146451295130615
"BAMBI",5.97026309145692,3.02922366960061,0.493339767265513,6.14023816971214,8.23978448453434e-10,1.33829688810295e-07
"UROC1",9.38849015404115,2.09866655927876,0.435320291124612,4.82097113795691,1.42861027909915e-06,7.73444456959132e-05
"TGS1",130.933267744909,1.18477203508078,0.258377553349836,4.58542942186869,4.53054301423299e-06,0.000194473558885951
"DENND5B",2.64802618011929,2.32743676500834,0.83625440049127,2.7831683320782,0.00538308690920291,0.0397660243157405
"LOC107055358",19.7974476480538,1.24261954771673,0.359228049031121,3.4591384249315,0.000541906322724237,0.00766255540332071
"KCTD12",24.7431888276098,1.26121476375393,0.393164729606755,3.20785327060084,0.00133729707214776,0.0148961756349805
"ZNF593",254.474444318027,-1.31732133014077,0.202359558072965,-6.50980533208011,7.52482564210483e-11,1.67483109986033e-08
"LRP2BP",11.7538677634593,1.03423335838288,0.368083833505122,2.80977664390819,0.00495758920069005,0.0374514548102412
"UCHL1",16.741090761337,-1.21889279986042,0.410689570734991,-2.96791758719128,0.00299824707760947,0.0264386879132709
"KIRREL",12.3730048718309,3.15856725692334,0.439766433133961,7.18237459465486,6.85108953254298e-13,3.74287477689246e-10
"GTF3C6",183.71724236118,1.0182844066031,0.276640664733756,3.68089198883004,0.000232419451866994,0.00417555962928162
"PDSS2",24.588665823583,2.9388032071472,0.417734151048035,7.03510402435177,1.99112398269279e-12,7.71978037031763e-10
"PTPRN2",21.3070875945412,-1.80927263453802,0.380778325972046,-4.75151160434178,2.01901569813812e-06,0.000101110623649675
"AVP",30.6718149190522,1.45890113334088,0.304519004671058,4.79083771772072,1.6608641903765e-06,8.69300725592301e-05
"LOC771811",13.8108157437529,1.08930874503982,0.354481913871486,3.07296000843286,0.00211946889298233,0.020422828684245
"AGMO",3.89935214376909,2.1646794690637,0.581708047353924,3.72124724577975,0.000198241223284136,0.00367468026786056
"PPP1R3C",177.269714910609,1.13330314029776,0.369185619169886,3.06973804355107,0.00214246595661229,0.0205673309365201
"LURAP1",5.92576147112069,3.42471258334104,0.613546095783642,5.58183420426933,2.37995199183139e-08,2.36402008180343e-06
"FNDC1",9.55620724905773,3.52237034250581,0.588561229023264,5.98471351630024,2.16771058358579e-09,3.21650784001453e-07
"FOXO1",25.087095792077,2.18468316900452,0.387181192017498,5.64253433288099,1.67565107886174e-08,1.75127394059472e-06
"PPP3CB",20.3963022647557,2.37052037049518,0.480289803819985,4.9356041948866,7.99030079063588e-07,4.85027400013397e-05
"RNF44",14.9795658357629,1.86269251642941,0.412473665751457,4.51590651984025,6.30464736393843e-06,0.000251746035439123
"DYRK3",48.229219894755,1.45616051437434,0.38440522033999,3.78808725096509,0.00015181154005969,0.00300596853373544
"PKN2",40.2250234823812,1.14230640035336,0.213293409464768,5.35556350859515,8.52901817638659e-08,7.02125133301304e-06
"MPND",13.9762182520411,1.35601043236232,0.370662803221625,3.65833965689711,0.000253854480052008,0.00442031535002707
"PSAP",803.157494479461,-1.01129226344382,0.25289446171231,-3.99887074076875,6.36454253218872e-05,0.00158704225507005
"GABPA",112.143829092856,1.34651419611714,0.317248114807224,4.24435680866173,2.19221297986475e-05,0.000684369033895961
"RYR2",68.1163318127765,1.97615557684532,0.369241157643635,5.35193744233832,8.70174837892405e-08,7.07845845893403e-06
"PPARD",179.461836688858,1.35440718633386,0.306252408623048,4.42251929519004,9.75566337848247e-06,0.000357506102660788
"LOC121110902",330.201573762352,3.34756204040852,0.392434716770831,8.53023929165622,1.46045306839254e-17,3.51063708580198e-14
"PIPOX",17.4059465073503,1.29496964846921,0.458821257063412,2.82238372467176,0.00476681040095314,0.0363529785590455
"LOC107049267",11.2872787133511,1.46687395835855,0.40714322816424,3.60284503557265,0.00031475318908601,0.00520556294660656
"FOSL2",5.80830514900179,3.01247207418501,0.632132690867993,4.76556918777373,1.88321259619062e-06,9.59081872610808e-05
"LOC422147",7.96327247077499,-1.14222998978323,0.359120314150576,-3.18063318830886,0.00146953570800795,0.0158834079807082
"LOC771994",8.89565646645525,1.14521250767342,0.358372524833843,3.19559237473462,0.00139544105252348,0.0153814548469212
"SPIRE1",1.89652734008746,3.19986858921641,0.829813646185561,3.85612914890635,0.000115196643240017,0.00248732992262507
"SMYD5",5.42230348360022,-2.7731979518493,0.727393377856043,-3.81251470837302,0.000137560040433544,0.00280366224751246
"LOC124417680",2.15034252707259,4.24633537011681,0.948886286414349,4.47507296808226,7.63852215839264e-06,0.000293314370037448
"SFRP5",5.86187581351662,-2.0710798236908,0.688253601209927,-3.00918123791857,0.00261952800413401,0.0239422867541344
"STRN",12.5437270148444,1.42951716695337,0.451316023519285,3.16744164278998,0.00153786572088269,0.0163716635068991
"LOC100858177",4.488561755431,1.55516478120287,0.540516175230648,2.8771845366871,0.00401240874414086,0.0324311638842158
"BIRC6",14.8738266475369,1.95566336673182,0.424462155035637,4.6073915978861,4.07751653513385e-06,0.000179515279251919
"LOC107052248",2.62431473709363,2.66110491619582,0.730381191980927,3.64344666239065,0.000269011417844889,0.00461281955841731
"SRSF6",188.471032185455,1.13901459331718,0.244182830780511,4.66459738252852,3.09221868988785e-06,0.000146320379660481
"DIO2",64.3323455657745,1.38613374371223,0.427354216186913,3.24352420359877,0.00118060779533497,0.0136702553874094
"EMB",34.5928140475437,1.54625190781635,0.346827945781681,4.45826792974079,8.26245858605822e-06,0.000314261043499474
"INAFM2",185.242291011151,1.19472356772232,0.245015089969088,4.87612239667791,1.08191492532872e-06,6.03324391826038e-05
"CMTM4",1.61634122776692,2.7897201585615,0.865950369782952,3.22157049169081,0.00127490096270308,0.0144284695581245
"CDS1",2.11181814332658,3.44330831392677,0.923062641269384,3.73030838859601,0.000191245541487543,0.00359715205499027
"C7orf49",46.9844657904223,1.27619025225861,0.295860806649541,4.31348196035412,1.60703258332437e-05,0.000524862082037381
"TOB1",2578.64701972946,2.42443762429756,0.381868104106695,6.34888747770398,2.16877585974523e-10,4.13754239020285e-08
"HES4",10.0659815402604,2.3340030977715,0.501441548922989,4.65458656703765,3.2463142701907e-06,0.00015031410598188
"TBPL1",11.5367989664523,1.73781810379202,0.342289891370405,5.07703600837999,3.83368239814672e-07,2.60322196289974e-05
"SEL1L3",4.43926019399581,1.73601108727009,0.598676338811216,2.89974895402959,0.00373461640749954,0.0307417133735372
"GRAMD4",14.4712219073655,2.34868328091684,0.841050238447518,2.79256003214771,0.00522927633710561,0.0389409369861662
"SLC39A8",3.55337503068043,1.77406028698531,0.514381480197912,3.44891944068969,0.000562834589893779,0.00788269200982019
"SELENOH",45.808968132804,2.63902775153292,0.394015726226644,6.69777264173184,2.11620164195353e-11,5.29888073638322e-09
"MPPED1",26.973467233117,1.25557621065003,0.250188898531587,5.01851288374215,5.20730017395172e-07,3.45781993318927e-05
"EDEM1",7.93530479695608,1.18470655953345,0.412074384849214,2.87498229225522,0.0040405015782231,0.0325848187294354
"PARS2",36.0225365135445,1.22243512282431,0.329151342835715,3.71389985011985,0.000204089588311603,0.00377377347987254
"VEGFA",13.969946921655,1.88702579443655,0.426956252055583,4.41971697416646,9.8830250064236e-06,0.000359951750158198
"PUS10",57.1206731890651,1.57075149937744,0.374138042685018,4.19832072703668,2.689016069376e-05,0.000810007121248875
"SCAMP4",95.2762633230051,1.096897008783,0.223391697755835,4.91019594641293,9.09854307427791e-07,5.2323152731936e-05
"GRSF1",7.65856113927675,3.50855220866821,1.02854199976261,3.41119002381818,0.000646799977540124,0.00873470666298286
"CCNB1",21.8880431420765,1.08808619021399,0.304972913308933,3.56781255885429,0.000359973858065046,0.00579186854094215
"BOC",38.3813369068935,1.61115531190578,0.389127118699411,4.14043440943098,3.46648720709857e-05,0.00100321750611014
"MTLN",14.933560334819,1.29456792152033,0.382206473342469,3.38709051732977,0.000706380778052062,0.00928227115870182
"MAL2",15.6830467907069,1.62241836697646,0.49880247552609,3.25262693467045,0.00114343512094017,0.0133556333513897
"MMD2",83.2202104199142,1.3893683105626,0.458127149667858,3.03271332329876,0.00242365725483487,0.0226692113197356
"LOC100857858",53.21416428751,1.34000341593805,0.449511459689176,2.98102170045816,0.00287288434287497,0.0255414822510477
"SNED1",2.32898293163757,2.44497183894969,0.698960234387621,3.49801278908492,0.000468738654749176,0.00694737143191137
"LOC112530339",6442.7339967714,1.15698823699963,0.303514299825429,3.81197273955491,0.000137862084056899,0.00280366224751246
"CEND1",12.2862873984379,1.57801036799283,0.480920509622263,3.28122909383148,0.00103355757895934,0.0123588887587981
"ACLY",36.331597957107,1.06823076575048,0.280674626334089,3.80593992304442,0.000141266673060422,0.00285839081399531
"KLF6",4.57588573923296,1.53270532518548,0.508421597635175,3.01463457161255,0.00257289043489327,0.0236057787305208
"PRRX1",11.4206691099931,-1.38033104217897,0.431624432346176,-3.19799098182632,0.00138388608064871,0.0153221118587674
"DNAJC5",5.17746085321348,3.20615122524387,0.581897685852836,5.50981951499754,3.59201815140208e-08,3.34670280323268e-06
"DOT1L",9.30351473684741,3.04494337666371,0.449575767914705,6.77292593145591,1.26203572697582e-11,3.61152557202914e-09
"RAPGEF1",49.2519429168349,1.08558489785712,0.33415461730563,3.24875025403047,0.00115913198625134,0.0135127132325459
"GDF10",1.6316113985409,2.77623311039199,0.761985525595513,3.64341974635579,0.000269039563229098,0.00461281955841731
"EVI5L",55.7429015613768,1.90734930634836,0.32925644246257,5.79289896982105,6.91817279279634e-09,8.94080847275476e-07
"MB21D2",137.417108328483,1.32095477155687,0.344549223620422,3.83386372976455,0.00012614604238732,0.0026599110236021
"NEO1",26.5141248977618,1.2797100339857,0.32029922216141,3.99535791985411,6.45965877215039e-05,0.00160079667592733
"NPM2",6.14673024412822,1.31618376225566,0.464730315823489,2.8321452624054,0.00462368382623627,0.0356263886657866
"FYN",234.261992547917,1.08590774216399,0.243930290341485,4.45171339993812,8.51878159790491e-06,0.000320612838562532
"MSH6",90.843478259051,-1.06099805603592,0.352363231154976,-3.01109185699707,0.00260310091991082,0.0238102511083776
"TMEM259",11.6601683717106,1.11315730691938,0.380918772073772,2.92229574525616,0.00347461438000804,0.0291753350699401
"MXI1",117.473402467755,1.04575483798678,0.206172799609817,5.07222504600935,3.93191005522589e-07,2.65492286257079e-05
"LOC107055328",14.4178052470241,-1.05766121756676,0.368300059661161,-2.87173783935797,0.00408221466087614,0.0327749752899602
"ALKBH4",18.2949995249055,2.68981831484781,0.454904449690243,5.91293032345448,3.36074370517977e-09,4.67733418711992e-07
"CDH2",24.3035127368207,1.84154882104844,0.403901825290041,4.55939712509599,5.13006797420833e-06,0.000216344866603544
"LOC121106735",3.16091152987801,1.66096367752616,0.595672977115331,2.78838178218142,0.00529720767184082,0.0393249777689035
"POLE4",37.6456951476319,1.59973878141091,0.253919810008307,6.30017319782404,2.97313236266553e-10,5.58344966669954e-08
"GTPBP2",5.18341652410565,1.4602952803552,0.415464023110338,3.5148537517709,0.000439996224605234,0.00661866661267873
"CCNYL1",13.9471670701772,2.8840079006931,0.363986644309931,7.92338934897126,2.31122434589178e-15,2.77786054132733e-12
"ACOT6",109.705133949148,1.19980098490761,0.415780649014336,2.8856585503724,0.00390595665814067,0.0317415098540857
"MED29",87.6767936879214,1.44728231558419,0.24954183325395,5.79975828786728,6.64105750305548e-09,8.67596414448085e-07
"MCU",69.8216685713339,2.44312646718163,0.37930535518255,6.44105450608735,1.18646250807891e-10,2.50177068150885e-08
"CYP27A1",5.60322584228582,1.82380953974837,0.55751684052871,3.27130842903111,0.00107051089101597,0.0127390796030901
"GPC2",120.435097450431,1.13602460919168,0.287275741771372,3.95447454834451,7.67030360626653e-05,0.00183997017982696
"NRP2",5.05756123283561,2.9463211557792,0.688771936535541,4.27764402045607,1.88881753992959e-05,0.000605228259398674
"HDGFRP3",87.3139982549864,1.7388624298207,0.382766096537027,4.54288518641695,5.54894772998728e-06,0.000226846267914004
"BCR",4.02724263705899,3.80620884105761,0.673672439847856,5.64993996476568,1.60503882046394e-08,1.73965075757149e-06
"MIR1607",10.7049156492032,3.60220612812769,0.640352063285519,5.62535257502801,1.85129456637716e-08,1.88565333841416e-06
"JCHAIN",30.1236907870491,-1.55233609441756,0.315419842933612,-4.92149155861538,8.58871074829757e-07,5.06367065828406e-05
"MAU2",20.7827893717104,3.31934297628287,0.479233833652202,6.92635357354975,4.31826398595217e-12,1.48289185277597e-09
"SMG7",14.834626817182,1.75687980474828,0.30745335792924,5.71429701266307,1.10158452506002e-08,1.28543149579577e-06
"MFN2",926.855792157215,1.03889946781269,0.288363573744694,3.60274168585692,0.000314878402859845,0.00520556294660656
"LOC112532220",3.61827183025402,4.11768952680803,0.838303563163902,4.91193131908823,9.01836449518914e-07,5.21114052248453e-05
"ABCB8",14.9059059750838,1.01836938863884,0.362270373748462,2.81107554587374,0.00493761909860098,0.0373747193034827
"C8orf37",80.7980273539117,1.03316861061097,0.30580052742513,3.37857040113813,0.000728637732844691,0.00944713798388386
"NSMF",10.3519087095009,1.21611288164008,0.338671709219477,3.59083102761315,0.000329625290979113,0.00536824711690781
"XPR1",2.94462555680943,2.63661895087288,0.747270682349503,3.5283318523658,0.000418187535292145,0.00633820427071411
"SIDT2",9.32114038836075,2.35396217346049,0.437161156100724,5.3846553853429,7.2583577193303e-08,6.01642768473316e-06
"WFS1",45.3557461911677,-1.04983968476173,0.270553625954467,-3.88033862439681,0.00010431113603192,0.00229618231495907
"ARRDC3",45.0859237725821,1.68057188715748,0.410489870002611,4.09406421441482,4.23876833676325e-05,0.00117386536035847
"PGAP2",175.721785314275,1.24251788653689,0.267957280520453,4.63699991328301,3.5350256020222e-06,0.000160937396631458
"RDH5",9.8397414758508,1.35616296692331,0.498839969307577,2.71863333005523,0.00655522305319288,0.045647291932981
"HES1",34.1509383343991,2.44337470510546,0.346071012335834,7.06032755709214,1.6611056931513e-12,6.88442390551224e-10
"HINT1",2.23703926732957,3.75340387172739,0.831409777600151,4.51450532920303,6.34647264016636e-06,0.000252339956105158
"PDE7B",110.845387492303,1.09882032809104,0.314694818132783,3.49170137154088,0.000479954525813381,0.00704737401122532
"CXCR1",2.34807185728535,3.19398739521621,0.965240405023503,3.30900714329135,0.000936274482955371,0.0114593513346646
"PPP2R2A",16.3260908094247,2.93228252046464,0.513436701330767,5.71108865584505,1.12255744673248e-08,1.29730941848824e-06
"MAPKAPK5",1.7089060230488,3.65552952563815,0.895640276965197,4.08147067483902,4.47516248536089e-05,0.00123298388440407
"NR2F6",7.90627988081232,2.09137385739609,0.488943650582685,4.27733104807427,1.89147413180284e-05,0.000605228259398674
"IGSF3",49.0574648014775,1.30184271099541,0.391260742123924,3.32730215643019,0.000876912328113463,0.0108432194152219
"UBASH3B",8.95400525288985,2.43619365370725,0.41118659736015,5.92478857372251,3.12699441276647e-09,4.52811395747473e-07
"TTC39B",32.7841110170268,1.15538140828707,0.217098064631898,5.32193324821243,1.02670248778994e-07,8.17214384155452e-06
"PGC",1.54496836294644,3.86860409901485,1.08587182556043,3.56267103349718,0.0003671005851201,0.00588290924341131
"HSPB7L",124.001409323456,1.86468815627728,0.354511519027761,5.25988030344159,1.44149204341974e-07,1.10352183884471e-05
"CACUL1",28.5488711837059,1.17025309098086,0.326657278796355,3.5825103769092,0.000340308093944318,0.00551978809867309
"JMJD1C",8.45148198307264,1.16847959851293,0.398461067718923,2.93248122132017,0.00336265257672482,0.0285623472223715
"LOC427882",121.250614599282,-1.02108588056771,0.271730289281188,-3.7577182995271,0.000171469758933317,0.00329743205219126
"FAIM",188.274440679042,1.27363350058764,0.29336029867819,4.34153328288226,1.41491839792693e-05,0.000471077679354121
"ROMO1",6122.84590215756,1.05329775092411,0.240326931309705,4.38277035862762,1.1717961118341e-05,0.000407046747633931
"GTF2H1",37.609126512853,1.44712975314598,0.28425445365762,5.09096597968883,3.56243946394737e-07,2.44668342383905e-05
"SYT2",7.99435526859325,1.30030095295026,0.412122768519464,3.1551301026671,0.00160426549039171,0.0168546039589317
"CEBPA",37.7368989208037,1.71264637951072,0.357310340319591,4.79316209538987,1.64172869644828e-06,8.67659114543692e-05
"THRSP",7.13858409263945,1.69451156006278,0.422083434887145,4.01463649128009,5.95374821555953e-05,0.0015096645528019
"FAM163B",1.08483170214316,3.30877344049999,1.08668602317188,3.04482929746549,0.00232812408527804,0.021912077823772
"AMDHD1",12.6017804289404,1.49922465467264,0.365501977949072,4.10182364288475,4.09906653107841e-05,0.00115062872744562
"GRHPR",126.46037628406,1.03372221603301,0.254196720108017,4.06662295089308,4.76993244365844e-05,0.00128940307533253
"MCL1",343.485533366502,1.39653593922916,0.243470948778458,5.73594486831325,9.69702035340815e-09,1.14263223164326e-06
"PCDH9",6.91907556328077,2.15118873150057,0.678563092251474,3.17021181385348,0.00152327852026361,0.0163030138335247
"HSPB7",225.909274103848,2.03985331154689,0.74020294793693,2.75580273927887,0.00585482948982359,0.0419363502015433
"PSMD7",760.386135268105,1.50883059245105,0.322162478598353,4.68344606428282,2.82091706352554e-06,0.000135618408746054
"PCK2",914.841515471829,1.88338522158084,0.378833215955622,4.97154194050784,6.64224910598706e-07,4.15797875025305e-05
"TMEM127",31.1358983397181,3.15618793627978,0.463015812458306,6.81658779539844,9.32282623269498e-12,2.9391455823959e-09
"LACTB",34.9911923518264,2.40705586311314,0.326585315466564,7.37037383225388,1.70150228453115e-13,1.27654353568039e-10
"KCNN1",13.7644623544574,1.24298684733457,0.457940366288502,2.71429849569429,0.00664162919791979,0.0459825698904366
"ATOH8",81.3044871447545,1.71916159042415,0.419547139577225,4.09766013935059,4.17347432241916e-05,0.00116113397873046
"ARL8BL",29.5540416176755,1.62632843431041,0.345425262213719,4.70819193676743,2.49923717945128e-06,0.000121122305079939
"ZCCHC24",260.627839922443,1.26443007653689,0.375209002487982,3.36993533777854,0.000751858244891407,0.00969590584265002
"SLC26A8",20.064673299477,1.59397443025838,0.361858237494993,4.40496930867971,1.05798855888511e-05,0.000379581029529555
"NT5DC4",10.5893009021121,1.78259818925039,0.405898122525127,4.39173795178133,1.12448178877658e-05,0.000394027598230486
"OGFR",58.6545335386885,-1.01407601109041,0.219515552534026,-4.61960894972679,3.84463958773012e-06,0.000173066379044675
"KLHL25",5.81743301160705,1.47745183953465,0.378771029810625,3.90064636219232,9.5936204690099e-05,0.00216333441682983
"LRP1",234.094229486386,1.45986314562949,0.25870940603996,5.64286845219691,1.67240128061804e-08,1.75127394059472e-06
"SLC16A2",47.6199904915273,1.58205437372119,0.358245805461347,4.41611415850027,1.00491027335185e-05,0.000363795679982406
"LRP12",2.2616389563541,2.34409591083806,0.875820675692741,2.67645646636964,0.00744052312427086,0.0494075400169124
"RPS6KB1",540.689184562023,1.23397719514657,0.25272029685056,4.88277835426987,1.04601426614549e-06,5.87478760037504e-05
"INSYN1",20.5391131319151,1.59139206791339,0.472662066796472,3.36687070891738,0.000760263229906146,0.0097623971797457
"LOC770548",2.3193484598025,3.23574370075598,1.06909907184338,3.02660790377155,0.00247314533009232,0.0229712007128127
"EIF2AK2",13.2402307689078,-1.16220278579304,0.367114362820202,-3.16577857881916,0.00154668479453422,0.0164074179571992
"CHST10",35.654622605761,1.57928826037241,0.385067679581077,4.10132645276941,4.10788539044924e-05,0.00115062872744562
"DGAT2",36.3188108827885,1.3034654306612,0.42548662723027,3.06346979491738,0.00218786290455564,0.0209029604529843
"WBP1",3.51295931505914,1.79853457046218,0.547579503962458,3.28451769550798,0.00102157082837843,0.0122415351807382
"DHRS7",1213.93379208944,1.75008410236257,0.350297725129725,4.99599048699065,5.85345460369263e-07,3.80284707469091e-05
"SOX8",32.3870781071595,1.2695886137728,0.312982155510018,4.05642491567594,4.98295711904584e-05,0.00133683396459402
"LCK",11.5508128941617,1.33460086846134,0.441202558866726,3.02491642815807,0.00248701837646961,0.0230288704674794
"EGLN1",7.48587219890036,2.10678855205432,0.605988517292154,3.4766146419217,0.000507787086464659,0.00733544830795521
"UNC119B",24.3808804352241,1.19833401922267,0.244450112860354,4.90216185707896,9.47876849593928e-07,5.37383578078746e-05
"SBK3",41.7383831746301,3.87520710244024,0.979822303653039,3.95501009519015,7.6531420126341e-05,0.00183966227699698
"ASPDH",76.1750321370027,1.74228767579682,0.396817421677307,4.39065318360354,1.13010668250397e-05,0.000394847448169046
"LOC121106805",330.201573762352,3.34756204040852,0.392434716770831,8.53023929165622,1.46045306839254e-17,3.51063708580198e-14
"TOP2A",7.89820353597386,-1.19791103417262,0.393489638345072,-3.04432675587281,0.00233201700505783,0.021931543336299
"LOC107056275",28.656859423101,1.22919484940064,0.271151978148435,4.53323209291783,5.80879280927281e-06,0.000235070305638552
"ALPI",7.43041166897259,1.66887263862133,0.429432213351395,3.8862306709528,0.000101812767664898,0.00224942583559634
"LOC107057197",21.1874124905631,-1.30047384254643,0.380382289821532,-3.41886012399944,0.000628840434640322,0.0085594939795493
"ENO2",22.7329142306405,1.16786507923301,0.3671504767774,3.18088945296692,0.00146823644379542,0.0158834079807082
"HMGCS2",450.845225635912,1.03376392179098,0.325919116712379,3.17184193495244,0.00151475428328008,0.0162407062718495
"EVA1A",20.3449461673759,1.19026206117566,0.395064907618049,3.01282659690546,0.0025882676408822,0.0237149878481641
"NUP153",12.5048829336922,1.68068645881037,0.271235671954747,6.19640641917769,5.77668487264768e-10,1.00623152875873e-07
"LOC100859822",182.086682918727,2.74760871539748,0.66849846608993,4.11011970075016,3.95454068580492e-05,0.00111571888503966
"PYCRL",25.6442468575092,1.12751276814117,0.296603489062417,3.80141437885748,0.000143872456350455,0.00289648752575564
"NT5DC2",3.2944740870691,1.96870604317298,0.557843423296777,3.52913731874474,0.000416916735408746,0.00633492066103378
"WIF1",3.07884642374558,2.86968117778503,0.639921536693728,4.48442662613258,7.31102574749359e-06,0.000284372875272251
"C11orf96",30.9144967204752,1.69575852113851,0.419200304697502,4.04522253952603,5.22734439395517e-05,0.00138377187075754
"FABP6",99.5712995039524,1.33690073309923,0.341277691495272,3.91733994461151,8.95314517876942e-05,0.00208037728200835
"TK2",3.86666931541068,3.48253991263257,0.866704941738715,4.01813782859732,5.86598838208907e-05,0.00149055632905557
"OLFML2B",31.8725941023271,1.47048387131102,0.26053993527038,5.64398647671803,1.66157130800525e-08,1.75127394059472e-06
"CYP4F11",37.4218476550707,1.37173009201619,0.377891534056538,3.62995719245448,0.000283468227197274,0.00481215342187011
"ATP11B",16.7014010098703,3.27110299211338,0.48019997806173,6.8119598949521,9.62779506665894e-12,2.9391455823959e-09
"LOC112530906",23.237240133117,1.34605462242944,0.397678434638092,3.3847815349968,0.000712349254797231,0.00932649857669707
"PCDH17",5.33343092148646,2.41333996873364,0.553198585409363,4.36252013722665,1.2857274745702e-05,0.000439010185138047
"HEXB",26.4436766833069,-1.08394398464563,0.272487317314101,-3.97796123258149,6.95087009347643e-05,0.00171193663224371
"SOX11",14.1858628942384,3.46629284526692,0.477869103091019,7.25364503133968,4.05702521286914e-13,2.5663887386039e-10
"EIF5A",8.98972033009155,2.71650785772294,0.716641555355085,3.79060889983829,0.000150278425923672,0.00298544859698614
"LOC121106852",4.28264264694262,-2.09228707831971,0.612930074694635,-3.41358201318821,0.00064114858101934,0.00869747719556597
